id,name,code,start_type,start_offset,destination_type,destination_offset,decision_offset,is_form_offset,is_form_offset_start,is_tracing,is_clone,random_number,random_offset,route_type,route_hight,speed,easing_type,spin_velocity,rotate,exist_duration,effect_type,effect_area,effect_param_1,effect_param_2,hurt_id,hurt_cd,buff_id,buff_type,buff_cd,is_single_hurt,is_form_play,creation_type,scale,trigger_creation_id,trigger_creation_delay,sound_order,sound_delay,summoner_order,summoner_delay,is_die_delete,edge_indicator
344220,ぜつぼう25召唤3,,7,"7.2,0,4",7,"7.2,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344221,ぜつぼう26召唤3,,7,"7.2,0,2",7,"7.2,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344222,ぜつぼう27召唤3,,7,"7.2,0,-2",7,"7.2,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344223,ぜつぼう28召唤3,,7,"7.2,0,-4",7,"7.2,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344224,ぜつぼう29召唤3,,7,"7.2,0,-6",7,"7.2,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344225,ぜつぼう30召唤3,,7,"7.2,0,6",7,"7.2,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344226,ぜつぼう31召唤3,,7,"9,0,4",7,"9,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344227,ぜつぼう32召唤3,,7,"9,0,2",7,"9,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344228,ぜつぼう33召唤3,,7,"9,0,-2",7,"9,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344229,ぜつぼう34召唤3,,7,"9,0,-4",7,"9,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344230,ぜつぼう35召唤3,,7,"9,0,-6",7,"9,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344231,ぜつぼう36召唤3,,7,"9,0,6",7,"9,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344232,ぜつぼう37召唤3,,8,"12,0,0",8,"12,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344233,ぜつぼう38召唤3,,8,"13.8,0,0",8,"13.8,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344234,ぜつぼう39召唤3,,8,"15.6,0",8,"15.6,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344235,ぜつぼう40召唤3,,8,"17.4,0,0",8,"17.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344236,ぜつぼう41召唤3,,8,"19.2,0,0",8,"19.2,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344237,ぜつぼう42召唤3,,8,"21,0,0",8,"21,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344238,endingpartical,DDL_ss_lz,3,0.65,3,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,1,,,21Summer_Light_Ball,240,,,0,0
344239,end,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,2,0,0,0,4609,0,0,0,0,0,1,,,,,,,0,0
344240,HiGaRi,DDL_ren_gq,3,"0,1,0",3,"0,1,0",0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
344401,普攻lv1,Obstacle/RaceNumR_1,3,"0,3,0",3,"0,3,0",0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,"3,3,3",,,,,,,1,0
344402,普攻lv2,Obstacle/RaceNumR_2,3,"0,3,0",3,"0,3,0",0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,"3,3,3",,,,,,,1,0
344403,普攻lv3,Obstacle/RaceNumR_3,3,"0,3,0",3,"0,3,0",0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,"3,3,3",,,,,,,1,0
344404,普攻lv4,Obstacle/RaceNumR_4,3,"0,3,0",3,"0,3,0",0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,"3,3,3",,,,,,,1,0
344405,普攻lv5,Obstacle/RaceNumR_5,3,"0,3,0",3,"0,3,0",0,0,0,1,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,"3,3,3",,,,,,,1,0
345001,敌人·移动,,8,"60,0,-5.5",8,"60,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1590,0,0,0
345002,敌人·移动,,8,"86,0,-5.5",8,"86,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1590,0,0,0
345003,敌人·移动,,8,"4,0,-5.5",8,"4,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,21Summer_EN_Appear,0,1590,0,0,0
345004,敌人·移动,,8,"5.5,0,-5.5",8,"5.5,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1590,0,0,0
345005,敌人·移动,,8,"7,0,-5.5",8,"7,0,-5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1590,0,0,0
345006,敌人·移动,,8,"10,0,-5.5",8,"10,0,-5.5",0,0,0,0,0,1,"0,0,0;3,0,0;6,0,0;9,0,0;12,0,0;15,0,0,18,0,0;21,0,0",0,0,0,0,0,0,99999,1,2,2,4,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1590,0,0,0
356508,掩体教学触发,,3,"20.01,0,-4.05",3,"20.01,0,-4.05",0,0,0,0,0,0,0,0,0,0,0,0,0,999999,1,2,2,20,0,0,4658,0,5,0,0,0,"2,0.1,20",,,,,,,0,0
358101,黑涅托RF贯穿枪火,Blacknyto_fire,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"0,180,0",30,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_rifle_skill,0,,,0,0
358102,黑涅托RF贯穿子弹,Blacknyto_zd,1,0,5,0,0,1,1,0,0,0,0,1,0,10000,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1,0,1,,,BT_rifle_skill,0,,,0,0
361601,掩体原型_7_2,SLG_mission/M2_setting,3,"28.5,0,-0.3",3,"28.5,0,-0.3",0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
361602,掩体原型_8_4,,3,"18.0,1.05,-2.55",3,"18.0,1.05,-2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
361603,掩体原型_4_7,,3,"12,1.05,2.55",3,"12,1.05,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
361604,掩体原型_9_4,,3,"20.1,1.05,-2.55",3,"20.1,1.05,-2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0
361605,掩体原型_18_4,,3,"33.6,0,-2.55",3,"33.6,0,-2.55",0,0,0,0,0,0,0,0,0,0,0,0,"270,0,0",999999,0,0,0,0,0,0,0,0,0,0,0,0,"4,8.5,3.5",,,,,,,0,0
361606,掩体原型_15_4,,3,"28.5,0,-2.55",3,"28.5,0,-2.55",0,0,0,0,0,0,0,0,0,0,0,0,"270,0,0",999999,0,0,0,0,0,0,0,0,0,0,0,0,"4,8.5,3.5",,,,,,,0,0
361607,掩体原型_17_4,,3,"32.1,0,-2.55",3,"32.1,0,-2.55",0,0,0,0,0,0,0,0,0,0,0,0,"270,0,0",999999,0,0,0,0,0,0,0,0,0,0,0,0,"4,8.5,3.5",,,,,,,0,0
361608,掩体原型_17_5,,3,"31.5,0,-0.85",3,"31.5,0,-0.85",0,0,0,0,0,0,0,0,0,0,0,0,"270,0,0",999999,0,0,0,0,0,0,0,0,0,0,0,0,"4,8.5,3.5",,,,,,,0,0
361609,掩体原型_19_5,,3,"35.1,0,-0.85",3,"35.1,0,-0.85",0,0,0,0,0,0,0,0,0,0,0,0,"270,0,0",999999,0,0,0,0,0,0,0,0,0,0,0,0,"4,8.5,3.5",,,,,,,0,0
367001,突击者之眼_1,ljsh_quan01,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,0,,,1,0
367002,突击者之眼_2,ljsh_quan02,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,0,,,1,0
367003,突击者之眼_3,ljsh_bao,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,0,,,1,0
367601,炼金远程伤害,zidan4_Enemy,1,0,5,0,0,1,1,0,0,0,0,1,0,3500,0,0,0,0,0,0,0,0,259201,0,0,0,0,0,1,0,"0.4,0.4",,,BT_AK_enemy_n,0,,,0,0
367701,炼金sp范围2,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,2591,0,3893:1,0,0,0,0,0,1,,,,,,,0,0
367702,炼金显示,ljss_dg02,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,3,0,2591,0,3893:1,0,0,0,0,0,-1,,,,,,,0,0
368401,怒火标记,kuangnu,2,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,2,0.7,,,,0,,,1,0
368601,安洁拳击透明子弹2,,1,0,5,0,0,1,1,0,0,0,0,1,0,3500,0,0,0,0,0,1,0,0,2597,0,0,0,0,0,1,0,1,,,,0,,,0,0
369001,弹道枪判定,,8,"-15,2",6,0,"-13,2",0,1,1,0,0,0,1,0,5300,0,0,0,0,0,0,0,0,2601,0,0,0,0,0,1,0,"0.45,0.45",3691,-1,,,,,0,0
369201,SMAW普通攻击_必中,XDZY/XDZY_TY5_1,8,"-60,2",6,0,"-56,2",0,1,1,0,0,0,2,200,5400,1,-105,"0,0,45",0,0,1,0,0,0,0,0,0,0,0,1,0,"0.3,0.3","369501,3694,25,3695","30,-1,-1,-1",BT_squad_bazooka,0,,,0,Pics/Squads/MK153_icon:2
369501,SMAW范围破盾,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,0,0,3920:1,0,0,0,1,2,1,,,,,,,0,0
369701,SMAW追加范围,XDZY/XDZY_TY2,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,1,*101,0,260601,0,"3922:1,3919:1",0,"0,0",0,1,2,1,,,BT_squad_explode,0,,,0,0
370601,激光伤害判定4,,1,40,1,40,0,1,1,0,0,0,0,0,0,0,0,0,0,60,2,2,90,3,2611,15,0,0,0,0,1,0,"90,0,3",,,,0,,,0,0
370602,激光伤害判定5,,1,40,1,40,0,1,1,0,0,0,0,0,0,0,0,0,0,60,2,2,90,3,2611,13,0,0,0,0,1,0,"90,0,3",,,,0,,,0,0
370603,激光表现,mxj_jgp,1,"0,-0.1",1,"0,-0.1",0,1,1,1,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,0,,,0,0
370801,梦想家距离标记,,3,"7.5,0,0",3,"7.5,0,0",0,0,0,1,0,0,0,0,0,0,0,0,0,99999,2,2,5,20,0,0,0,0,0,0,1,0,"5,0.1,20",,,,,,,0,0
371101,****,,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,24,0,0,3940:1,0,0,0,0,2,1,,,,0,,,0,0
371102,梦想家受击,dcpd_djxg,7,"-0.5,0,0",7,"-0.5,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,0,0
371201,****,,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24,24,0,0,3941:1,0,0,0,0,2,1,,,,0,,,0,0
536801,铁血M16打击预警,M16_Normal/M16_Alert,8,"-3.98,0,-1.65",8,"-3.98,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0.7,536905,60,,0,,,0,0
536901,铁血M16燃烧弹定位,,8,"-3.98,0,-1.65",8,"-3.98,0,-1.65",0,0,0,0,0,9,"0,0,0;0,0,4.2;0,0,-4.2;2.6,0,0;2.6,0,4.2;2.6,0,-4.2;-2.6,0,0;-2.6,0,4.2;-2.6,0,-4.2",0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,"0.1,20,0.1","536902,536903","0,0",,,,,0,0
536902,铁血M16燃烧弹DOT结算,M16_Normal/M16_N_Fire,7,0.2,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,2,2,2,12509,15,0,0,0,0,1,0,1,,,BT_firebomb_fireloop,0,,,0,0
536903,铁血M16火环,火环,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,0,0",30,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
536904,铁血M16召唤维持,,3,"10,0,0",3,"10,0,0",0,1,1,0,0,0,0,0,0,0,0,0,0,99999,1,1,6,0,0,0,3545,0,3,0,1,0,"3,0.1,3",,,,0,,,1,0
536905,空袭结算范围,M16_Normal/M16_N_Explode,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,2,2,2513,0,0,0,0,0,1,0,1,536906,0,BT_grenade_explode,0,,,0,0
536906,铁血M16燃烧弹定位,,8,"-3.98,0,-1.65",8,"-3.98,0,-1.65",0,0,0,0,0,9,"0,0,0;0,0,4.2;0,0,-4.2;2.6,0,0;2.6,0,4.2;2.6,0,-4.2;-2.6,0,0;-2.6,0,4.2;-2.6,0,-4.2",0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,1,0,"0.1,20,0.1","536907,536908","0,0",,,,,0,0
536907,铁血M16燃烧弹DOT结算,M16_Normal/M16_N_Fire,7,0.2,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,210,2,2,2,2,12509,15,0,0,0,0,1,0,1,,,BT_firebomb_fireloop,0,,,0,0
536908,铁血M16火环,火环,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,0,0",30,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,0,,,0,0
538301,厌世者预警,M16_Elite/M16_Elite_Burst,7,-1,7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,2,2,2,0,0,0,0,0,0,1,0,"1,1,1",538401,60,,,,,0,0
538401,厌世者伤害,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,251001,0,3718:1,0,0,0,1,0,"2,1,2",,,BT_Boss_xinzhichongji,0,,,0,0
539401,厌世者定位3-1,,8,"-0.38,0,2.55",8,"-0.38,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540201,540301","0,45,45",,,,,0,0
539402,厌世者定位4-1,,8,"-5.58,0,-5.85",8,"-5.58,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540901,541001","0,45,45",,,,,0,0
539403,厌世者定位3-1,,8,"-0.38,0,2.55",8,"-0.38,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,539405,539406","0,45,45",,,,,0,0
539404,厌世者定位4-1,,8,"-5.58,0,-5.85",8,"-5.58,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,539410,539413","0,45,45",,,,,0,0
539405,厌世者定位3-2,,8,"-2.98,0,2.55",8,"-2.98,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,539407,539408","0,45,45",,,,,0,0
539406,厌世者定位3-2,,8,"-0.38,0,-1.65",8,"-0.38,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,539409","0,45",,,,,0,0
539407,厌世者定位3-3,,8,"-0.38,0,-5.85",8,"-0.38,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539408,厌世者定位3-3,,8,"-5.58,0,2.55",8,"-5.58,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539409,厌世者定位3-3,,8,"-2.98,0,-1.65",8,"-2.98,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539410,厌世者定位4-2,,8,"-5.58,0,-1.65",8,"-5.58,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539411,厌世者定位3-3,,8,"-2.98,0,-1.65",8,"-2.98,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539412,厌世者定位4-3,,8,"-2.98,0,-1.65",8,"-2.98,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
539413,厌世者定位4-2,,8,"-2.98,0,-5.85",8,"-2.98,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
540201,厌世者定位3-2,,8,"-2.98,0,2.55",8,"-2.98,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540401,539411","0,45,45",,,,,0,0
540301,厌世者定位3-2,,8,"-0.38,0,-1.65",8,"-0.38,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540501","0,45",,,,,0,0
540401,厌世者定位3-3,,8,"-0.38,0,-5.85",8,"-0.38,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540601","0,45",,,,,0,0
540501,厌世者定位3-3,,8,"-5.58,0,2.55",8,"-5.58,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540701","0,45",,,,,0,0
540601,厌世者定位3-4,,8,"-5.58,0,-1.65",8,"-5.58,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,540801","0,45",,,,,0,0
540701,厌世者定位3-4,,8,"-2.98,0,-5.85",8,"-2.98,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
540801,厌世者定位3-5,,8,"-5.58,0,-5.85",8,"-5.58,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
540901,厌世者定位4-2,,8,"-5.58,0,-1.65",8,"-5.58,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,541101,539412","0,45,45",,,,,0,0
541001,厌世者定位4-2,,8,"-2.98,0,-5.85",8,"-2.98,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,541201","0,45",,,,,0,0
541101,厌世者定位4-3,,8,"-5.58,0,2.55",8,"-5.58,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,541301","0,45",,,,,0,0
541201,厌世者定位4-3,,8,"-0.38,0,-5.85",8,"-0.38,0,-5.85",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,541401","0,45",,,,,0,0
541301,厌世者定位4-4,,8,"-2.98,0,2.55",8,"-2.98,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2","538301,541501","0,45",,,,,0,0
541401,厌世者定位4-4,,8,"-0.38,0,-1.65",8,"-0.38,0,-1.65",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
541501,厌世者定位4-5,,8,"-0.38,0,2.55",8,"-0.38,0,2.55",0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,1,0,"0.2,20,0.2",538301,0,,,,,0,0
544501,拘束弹枪口火光,19tiexue_boss_P_Hunter 1_1,gun1,"0.5,0,-0.38",gun1,"0.5,0,-0.38",0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,0,,,0,0
544502,拘束弹受击,19tiexue_boss_P_Hunter 1_2,7,"-0.5,0,0",7,"-0.5,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,0,0
544503,拘束弹标记,19tiexue_boss_P_Hunter 1_3,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9999,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,,,,1,0
544801,猎手大招运算,,1,0,5,0,0,1,1,0,0,0,0,1,0,3500,0,0,0,0,0,1,0,0,251901,0,0,0,0,0,1,0,1,,-1,BT_pistol,0,,,0,0
544901,猎手大招枪口火光,19tiexue_boss_P_Hunter 2_1,gun1,"1.6,0,-0.38",gun1,"1.6,0,-0.38",0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,0,,,0,0
545001,猎手大招枪口火光,19tiexue_boss_P_Hunter 2_1,gun2,"2.1,0,0",gun2,"2.1,0,0",0,1,1,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,1,2,1,,,,0,,,0,0
545002,猎手大招受击,19tiexue_boss_P_Hunter 2_2,7,"-0.5,0,0",7,"-0.5,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,1,,,,,,,0,0
549901,十字火预警上,爆炸范围浅色,6,"-0.6,0,4.2",6,"-0.6,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549902,十字火预警下,爆炸范围浅色,6,"-0.6,0,-4.2",6,"-0.6,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549903,十字火预警左,爆炸范围浅色,6,"-3,0,0",6,"-3,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549904,十字火预警右,爆炸范围浅色,6,"1.8,0,0",6,"1.8,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549905,十字火预警上2,爆炸范围浅色,6,"-0.6,0,8.4",6,"-0.6,0,8.4",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549906,十字火预警下2,爆炸范围浅色,6,"-0.6,0,-8.4",6,"-0.6,0,-8.4",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549907,十字火预警左2,爆炸范围浅色,6,"-5.4,0,0",6,"-5.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
549908,十字火预警右2,爆炸范围浅色,6,"4.2,0,0",6,"4.2,0,0",0,0,0,0,0,0,0,0,0,0,0,0,"90,0,0",60,0,0,0,0,0,0,0,0,0,0,1,0,"1.25,2.15",,,,0,,,0,0
550001,燃烧位置上,,7,"0,0,4.2",7,"0,0,4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,"5501,5502","9,9",,0,,,0,0
550002,燃烧位置下,,7,"0,0,-4.2",7,"0,0,-4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,"5501,5502","9,9",,0,,,0,0
550003,燃烧位置左,,7,"-2.1,0,0",7,"-2.1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,1,"5501,5502","9,9",,0,,,0,0
