id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
9363042,BOOOOOM,,,,9363042,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004281||910004291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363043,BOOOOOM,,,,9363043,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004381||910004391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363044,BOOOOOM,,,,9363044,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004481||910004491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363045,BOOOOOM,,,,9363045,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004581||910004591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363046,BOOOOOM,,,,9363046,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004681||910004691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363047,BOOOOOM,,,,9363047,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004781||910004791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363048,BOOOOOM,,,,9363048,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004881||910004891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363049,BOOOOOM,,,,9363049,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004981||910004991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363050,BOOOOOM,,,,9363050,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005081||910005091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363051,BOOOOOM,,,,9363051,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005181||910005191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363052,BOOOOOM,,,,9363052,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005281||910005291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363053,BOOOOOM,,,,9363053,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005381||910005391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363054,BOOOOOM,,,,9363054,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005481||910005491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363055,BOOOOOM,,,,9363055,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005581||910005591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363056,BOOOOOM,,,,9363056,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005681||910005691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363057,BOOOOOM,,,,9363057,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005781||910005791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363058,BOOOOOM,,,,9363058,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005881||910005891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363059,BOOOOOM,,,,9363059,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910005981||910005991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363060,BOOOOOM,,,,9363060,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910006081||910006091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363061,【标记】标记1,,,,9363061,1,0,0,0,"3,7,-3,-7",-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,1000100:1,,,,,0,,0,,,0,,
9363062,【标记】标记2,,,,9363062,1,0,0,0,"3,7,-3,-7",-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,1000200:1,,,,,0,,0,,,0,,
9363063,BOOOOOM,,,,9363063,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100010091,910003191&&910003181,1000061:1,,1000001:1,,93630107,1140103,,0,,,0,,
9363064,BOOOOOM,,,,9363064,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100010091,910003391&&910003381,1000061:1,,1000001:1,,93630107,1140103,,0,,,0,,
9363065,BOOOOOM,,,,9363065,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100010091,910003491&&910003481,1000061:1,,1000001:1,,93630107,1140103,,0,,,0,,
9363066,BOOOOOM,,,,9363066,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100020091,910003591&&910003581,1000061:1,,1000001:1,,93630108,1140103,,0,,,0,,
9363067,BOOOOOM,,,,9363067,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100020091,910004291&&910004281,1000061:1,,1000001:1,,93630108,1140103,,0,,,0,,
9363068,BOOOOOM,,,,9363068,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100020091,910004991&&910004981,1000061:1,,1000001:1,,93630108,1140103,,0,,,0,,
9363069,Easy Mod,,该模式开启后，敌方机场不再有强力敌人增员。※注意：但是这并不影响已经存在于场上的敌人。,,9363069,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,107010091,90000191,,900001:1,,,9363081,9363069,,0,,,0,,
9363070,Stay in hell,,该模式为默认开启，选择后本次挑战的难度将持续到战役结束且无法变更为Easy Mod。,,9363070,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,107010091,1,,1070100:1,,,,9363070,,0,,,0,,
9363071,【标记】对敌人、中立标记点51,,,,9363071,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100051:1,,,,,0,,0,,,0,,
9363072,【标记】对敌人、中立标记点52,,,,9363072,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100052:1,,,,,0,,0,,,0,,
9363073,【标记】对敌人、中立标记点53,,,,9363073,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100053:1,,,,,0,,0,,,0,,
9363074,【标记】对敌人、中立标记点54,,,,9363074,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100054:1,,,,,0,,0,,,0,,
9363075,【标记】对敌人、中立标记点55,,,,9363075,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100055:1,,,,,0,,0,,,0,,
9363076,【标记】对敌人、中立标记点56,,,,9363076,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100056:1,,,,,0,,0,,,0,,
9363077,【标记】对敌人、中立标记点57,,,,9363077,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100057:1,,,,,0,,0,,,0,,
9363078,【标记】对敌人、中立标记点58,,,,9363078,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100058:1,,,,,0,,0,,,0,,
9363079,【标记】对敌人、中立标记点59,,,,9363079,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100059:1,,,,,0,,0,,,0,,
9363080,【标记】对敌人、中立标记点60,,,,9363080,1,0,0,0,"3,7,-3,-7",-1,"4,5,6",0,0,0,1,0,0,0,0,0,0,0,,,9100060:1,,,,,0,,0,,,0,,
9363081,【标记】Stay in hell,,,,9363081,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,1070100:1,,,,0,,0,,,0,,
9363082,预置炸药,,安置歌利亚，下一个我方回合开始时引爆。※不可重复放置。请注意及时移开梯队，避免误伤。,,9363082,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,100000091&&100001590,1,,,,,"9363083,9363084",9363082,,0,,,0,,
9363083,【标记】清除一层炸弹持有buff,,,,9363083,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,,1000000:1,,0,,0,,,0,,
9363084,【标记】预设炸弹,,,,9363084,1,0,0,0,-1,-1,-1,0,0,0,0,0,99.99,0,0,0,0,0,,1,"9361401:1,1000015:1,1000018:1",,,,,0,,0,,,0,,
9363085,【标记】设施363006连携ms,,,,9363085,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100006,9363071",0,,0,,,0,,
9363086,【标记】设施363011连携ms,,,,9363086,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100011,9363072",0,,0,,,0,,
9363087,【标记】设施363019连携ms,,,,9363087,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100019,9363073",0,,0,,,0,,
9363088,【标记】设施363023连携ms,,,,9363088,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100023,9363074",0,,0,,,0,,
9363089,【标记】设施363029连携ms,,,,9363089,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100029,9363075",0,,0,,,0,,
9363090,【标记】设施363033连携ms,,,,9363090,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100033,9363079",0,,0,,,0,,
9363091,【标记】设施363037连携ms,,,,9363091,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100037,9363076",0,,0,,,0,,
9363092,【标记】设施363042连携ms,,,,9363092,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100042,9363080",0,,0,,,0,,
9363093,【标记】设施363044连携ms,,,,9363093,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100044,9363077",0,,0,,,0,,
9363094,【标记】设施363050连携ms,,,,9363094,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9100050,9363078",0,,0,,,0,,
9363095,BOOOOOM,,,,9363095,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100030091,100010091&&910005991||100010091&&910005981,1000061:1,,1000001:1,,93630101,1140103,,0,,,0,,
9363096,BOOOOOM,,,,9363096,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100040091,100010091&&910005991||100010091&&910005981,1000061:1,,1000001:1,,93630102,1140103,,0,,,0,,
9363097,BOOOOOM,,,,9363097,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100050091,100010091&&910005991||100010091&&910005981,1000061:1,,1000001:1,,93630103,1140103,,0,,,0,,
9363098,BOOOOOM,,,,9363098,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100060091,100020091&&910006091||100020091&&910006081,1000061:1,,1000001:1,,93630104,1140103,,0,,,0,,
9363099,BOOOOOM,,,,9363099,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681&&100070091,100020091&&910006091||100020091&&910006081,1000061:1,,1000001:1,,93630105,1140103,,0,,,0,,
9363401,【标记】岸防炮初始化,1,,,9363401,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9363400:1,,,,,0,,0,,,0,,
9363402,【标记】岸防炮锁定,1,,,9363402,1,0,0,0,-1,-1,"4,5,6",0,0,0,2,0,0,0,0,0,0,0,,,9363402:1,,,,,0,,0,,,0,,
9363403,FIRE！！！,1,,,9363403,1,0,0,0,-1,-1,"1,4,5,6",0,0,0,2,0,100,0,0,0,0,0,936340101,936340201&&1,9363403:1,,,,9363404,9363403,,0,,,0,,
9363404,【标记】岸防炮冷却,1,,,9363404,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,936340101,,9363401:1,,,,0,,0,,,0,,
9363405,引爆岸防炮,1,2 8 8 7,,9363405,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000091&&936340000,1,9363404:1,"9363400:1,9363401:1",,,9363406,9363405,,0,,,0,,
9363406,【标记】消耗炸药,1,,,9363406,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,2,,,,1000000:1,,0,,0,,,0,,
9363801,【标记】己方指挥部标记,,,,9363801,1,0,0,0,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,,,1000300:1,,,,,0,,0,,,0,,
9363802,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363802,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100010091&&100001181&&100006891,100010091&&100001181,,,,,9363809,9363802,,0,,,0,,
9363803,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363803,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100020091&&100001181&&100006891,100020091&&100001181,,,,,9363810,9363802,,0,,,0,,
9363804,【标记】清堵路点过渡,,,,9363804,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,,1000001:1,,,,0,,0,,,0,,
9363805,【标记】队伍标记,,,,9363805,1,0,0,0,-1,-1,"1,8",0,0,0,1,0,0,0,0,0,0,0,,,,,1000011:1,,,0,,0,,,0,,
9363806,【标记】清除搬运范围,,,,9363806,1,0,0,0,-1,-1,-1,0,0,0,3,0,0,0,0,0,0,0,,,,"1000067:1,1000068:1",,,,0,,0,,,0,,
9363807,【标记】重置搬运范围1,,,,9363807,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,910000191,"1000067:1,1000001:1",,,,,0,,0,,,0,,
9363808,【标记】重置搬运范围2,,,,9363808,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,910000191,,9100001:1,,,9363937,0,,0,,,0,,
9363809,【标记】Rider Kick！,,,,9363809,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936380191,9100001:1,,,,"9363804,9363806,9363807,9363808",0,,0,,,0,,
9363810,【标记】Rider Kick！,,,,9363810,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936380291,9100001:1,,,,"9363804,9363806,9363807,9363808",0,,0,,,0,,
9363901,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363901,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936390001,1,,,,,9363905,9363901,,0,,,0,,
9363902,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363902,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936390002,1,,,,,9363906,9363901,,0,,,0,,
9363903,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363903,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936390003,1,,,,,9363907,9363902,,0,,,0,,
9363904,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363904,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936390004,1,,,,,9363908,9363902,,0,,,0,,
9363905,【标记】Rider Kick！-1号A,,,,9363905,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936390005,9363901:1,,,,9363909,0,,0,,,0,,
9363906,【标记】Rider Kick！-1号B,,,,9363906,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936390006,9363901:1,,,,9363909,0,,0,,,0,,
9363907,【标记】Rider Kick！-2号A,,,,9363907,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936390007||(100050091&&100000190),9363902:1,,,,9363910,0,,0,,,0,,
9363908,【标记】Rider Kick！-2号B,,,,9363908,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,936390008,9363902:1,,,,9363910,0,,0,,,0,,
9363909,【标记】清堵路点过渡-1号,,,,9363909,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,,"1000001:1,1000067:1,9363901:1",,,9363911,0,,0,,,0,,
9363910,【标记】清堵路点过渡-2号,,,,9363910,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,,,"1000001:1,1000067:1,9363902:1",,,9363911,0,,0,,,0,,
9363911,【标记】清除搬运范围,,,,9363911,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,,,"1000068:1,9300001:1,9300002:1",,,"9363912,9363913,9363937",0,,0,,,0,,
9363912,【标记】重置搬运范围-1号,,,,9363912,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,936390191,"1000067:1,1000001:1,9363901:1",,,,,0,,0,,,0,,
9363913,【标记】重置搬运范围-2号,,,,9363913,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,,936390291,"1000067:1,1000001:1,9363902:1",,,,,0,,0,,,0,,
9363914,确认方向,,你想往哪边踢？,,9363914,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,930000191&&930000291&&100010091&&930001090,100001181,9300010:1,,,,"9363915,9363916,9363917,9363918",9363903,,0,,,0,,
9363915,【标记】1号方向确定-A,,,,9363915,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100010091&&930000191,9300011:1,,,,,0,,0,,,0,,
9363916,【标记】1号方向确定-B,,,,9363916,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100020091&&930000191,9300011:1,,,,,0,,0,,,0,,
9363917,【标记】2号方向确定-A,,,,9363917,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100010091&&930000291,9300012:1,,,,,0,,0,,,0,,
9363918,【标记】2号方向确定-B,,,,9363918,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100020091&&930000291,9300012:1,,,,,0,,0,,,0,,
9363919,确认方向,,你想往哪边踢？,,9363919,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,930000191&&930000291&&100020091&&930001090,100001181,9300010:1,,,,"9363920,9363921,9363922,9363923",9363903,,0,,,0,,
9363920,【标记】1号方向确定-A,,,,9363920,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100010091&&930000191,9300011:1,,,,,0,,0,,,0,,
9363921,【标记】1号方向确定-B,,,,9363921,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100020091&&930000191,9300011:1,,,,,0,,0,,,0,,
9363922,【标记】2号方向确定-A,,,,9363922,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100010091&&930000291,9300012:1,,,,,0,,0,,,0,,
9363923,【标记】2号方向确定-B,,,,9363923,1,0,0,0,-1,-1,0,0,0,0,2,0,0,0,0,0,0,0,,930001090&&936390190&&936390290&&100020091&&930000291,9300012:1,,,,,0,,0,,,0,,
9363924,【标记】清除重叠标记,,,,9363924,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,9300010:1,,,,0,,0,,,0,,
9363925,【标记】回合开始检测,,,,9363925,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"9363926,9363927",0,,0,,,0,,
9363926,【标记】1号回合开始检测,,,,9363926,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,936390191,"9363901:1,1000067:1",,,,,0,,0,,,0,,
9363927,【标记】2号回合开始检测,,,,9363927,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,936390291,"9363902:1,1000067:1",,,,,0,,0,,,0,,
9363928,【标记】队伍标记,,,,9363928,1,0,0,0,-1,-1,"1,8",0,0,0,1,0,0,0,0,0,0,0,,,,,1000011:1,,,0,,0,,,0,,
9363929,【标记】Rider 1号,,,,9363929,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9363901:1,,,,,0,,0,,,0,,
9363930,【标记】Rider 2号,,,,9363930,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,9363902:1,,,,,0,,0,,,0,,
9363931,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363931,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100001181&&930001091,930001191&&100010091,9363901:1,,,,"9363909,9363924,9363935",9363901,,0,,,0,,
9363932,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363932,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100001181&&930001091,930001191&&100020091,9363901:1,,,,"9363909,9363924,9363935",9363901,,0,,,0,,
9363933,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363933,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100001181&&930001091,930001291&&100010091,9363902:1,,,,"9363910,9363924,9363936",9363902,,0,,,0,,
9363934,搬动,,为什么你要用脚踢而不是捡起来啊？//n哈——！Doll！Kick！,,9363934,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,100001181&&930001091,930001291&&100020091,9363902:1,,,,"9363910,9363924,9363936",9363902,,0,,,0,,
9363935,【标记】清除重叠标记,,,,9363935,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,,,9300011:1,,,,0,,0,,,0,,
9363936,【标记】清除重叠标记,,,,9363936,1,0,0,0,-1,-1,-1,0,0,0,2,0,0,0,0,0,0,0,,,,9300012:1,,,,0,,0,,,0,,
9363937,【标记】推箱堵路,,,,9363937,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,101010091,9363937:1,,,,,0,,0,,,0,,
9370201,【标记】控制台初始化,1,,,9370201,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370201:1,9370231:1",,,,,0,,0,,,0,,
9370202,【标记】防御门初始化,1,,,9370202,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370211:1,9370221:1",,,,,0,,0,,,0,,
9370211,开启指令(防御门A),1,使防御门A变更为开启状态,,9370211,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937023101,937021101&&937022101,,9370221:1,,,9370221,9370211,,0,,,0,,
9370212,关闭指令(防御门A),1,使防御门A变更为关闭状态,,9370212,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937023100,937021101&&937022100,9370221:1,,,,9370222,9370212,,0,,,0,,
9370221,【标记】开启防御门开关,1,,,9370221,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,937020101,,9370231:1,,,,0,,0,,,0,,
9370222,【标记】关闭防御门开关,1,,,9370222,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,937020101,9370231:1,,,,,0,,0,,,0,,
9370401,【标记】控制台初始化,1,,,9370401,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370401:1,9370431:1",,,,,0,,0,,,0,,
9370402,【标记】防御门初始化,1,,,9370402,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370411:1,9370421:1",,,,,0,,0,,,0,,
9370411,开启指令(防御门B),1,使防御门B变更为开启状态,,9370411,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937043101,937041101&&937042101,,9370421:1,,,9370421,9370411,,0,,,0,,
9370412,关闭指令(防御门B),1,使防御门B变更为关闭状态,,9370412,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937043100,937041101&&937042100,9370421:1,,,,9370422,9370412,,0,,,0,,
9370421,【标记】开启防御门开关标记,1,,,9370421,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,937040101,,9370431:1,,,,0,,0,,,0,,
9370422,【标记】关闭防御门开关标记,1,,,9370422,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,937040101,9370431:1,,,,,0,,0,,,0,,
9370501,【标记】控制台X1初始化,1,,,9370501,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370501:1,9370531:1,9370532:1,9370533:1,9370534:1",,,,,0,,0,,,0,,
9370502,【标记】控制台X2初始化,1,,,9370502,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370502:1,9370531:1,9370532:1,9370533:1,9370534:1",,,,,0,,0,,,0,,
9370503,【标记】控制台X3初始化,1,,,9370503,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370503:1,9370531:1,9370532:1,9370533:1,9370534:1",,,,,0,,0,,,0,,
9370504,【标记】控制台X4初始化,1,,,9370504,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370504:1,9370531:1,9370532:1,9370533:1,9370534:1",,,,,0,,0,,,0,,
9370505,【标记】防御门X1初始化,1,,,9370505,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370511:1,9370521:1",,,,,0,,0,,,0,,
9370506,【标记】防御门X2初始化,1,,,9370506,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370512:1,9370522:1",,,,,0,,0,,,0,,
9370507,【标记】防御门X3初始化,1,,,9370507,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370513:1,9370523:1",,,,,0,,0,,,0,,
9370508,【标记】防御门X4初始化,1,,,9370508,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9370514:1,9370524:1",,,,,0,,0,,,0,,
9370511,开启指令(防御门X1),1,使防御门X1变更为开启状态,,9370511,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937053101,937051101&&937052101,,9370521:1,,,9370521,9370511,,0,,,0,,
9370512,开启指令(防御门X2),1,使防御门X2变更为开启状态,,9370512,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937053201,937051201&&937052201,,9370522:1,,,9370522,9370512,,0,,,0,,
9370513,开启指令(防御门X3),1,使防御门X3变更为开启状态,,9370513,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,937053301,937051301&&937052301,,9370523:1,,,9370523,9370513,,0,,,0,,
