id,spine_name,interact_type,interact_point_type,emoji,min_decorate,max_decorate,min_favor,max_favor,action_voice,action_sound,action_bgm,shadow_exist,move_speed,next_action,no_vertical_motion,is_married,furiniture_action_interact,default_action
1100500,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100501,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100502,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100503,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100504,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100600,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100601,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100602,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100603,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100604,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100701,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100702,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100703,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100801,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100802,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100803,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1100900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1100901,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100902,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1100903,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1100904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1101000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1101001,wait,0,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1101002,wait,1,0,"Emoji_0101,Emoji_0102",0,0,0,0,,,,1,0.0,,0,0,,
1101003,sit,-1,sit,"Emoji_0101,Emoji_0102,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1101700,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1101701,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101702,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1101703,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101704,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1101800,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1101801,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101802,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
1101803,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101804,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1101900,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1101901,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101902,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1101903,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1101904,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1102000,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1102001,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102002,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
1102003,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102004,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1102100,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1102101,wait,0,0,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102102,wait,1,0,"Emoji_0301,Emoji_0302,Emoji_0303",0,0,0,0,,,,1,0.0,,0,0,,
1102103,sit,-1,sit,"Emoji_0301,Emoji_0302,Emoji_0303,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102104,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
1102200,wait,8800,0,"Emoji__1005,Emoji__1209,,,,",0,0,0,0,,,,1,0.0,,0,1,,
1102201,wait,0,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102202,wait,1,0,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705",0,0,0,0,,,,1,0.0,,0,0,,
1102203,sit,-1,sit,"Emoji_0401,Emoji_0402,Emoji_0403,Emoji_0404,Emoji_0405,Emoji_1705,,,,",0,0,0,0,,,,1,0.0,,0,0,,
1102204,lying,-1,sleep,,0,0,0,0,,,,1,0.0,,0,0,,
4509011,wait,-1,2018_summer,"Emoji__1203,Emoji__1503,Emoji_0401,Emoji__1502",0,0,0,0,,,,1,0.0,,0,0,,
4509012,wait,-1,2018_summer,"Emoji__1001,Emoji__1505,Emoji__1303,Emoji__1504",0,0,0,0,,,,1,0.0,,0,0,,
