id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number
395107,H粘弹技能添加逻辑,,615,99,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,901136,0,0,0
395108,H粘弹伤害结算,,616,3,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
395201,二号雷数值,,311,99,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
395202,二号雷数值2,,312,99,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
395801,触发一次d雷,,316,99,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
397701,引爆技能触发,,823,3,500,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
397801,GLY生产屏蔽,,823,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
398301,火力下降,火力下降,818,3,201,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0
398302,移速下降,移速下降,818,3,205,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
398303,护甲下降,护甲下降,818,3,208,1,*101,0,0,1,*202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
398401,ss上升,ss上升,819,1,104,1,*101,0,0,1,0,0,0,0,*201,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
398402,闪避下降,闪避下降,819,1,202,1,*101,0,0,1,0,0,*203,0,0,0,0,0,0,0,0,0,206,0,1,,,,,0,0,0,0,0,0,0,0
398403,命中下降,命中下降,819,1,203,1,*101,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0
398501,计量官标记等级2,,821,5,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
398801,普攻标记器,,115,1,500,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
399401,移速上升,移速上升,316,1,105,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
399501,警卫buffB,,318,1,500,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
399502,警卫攻击2触发,,319,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
399503,火力上升,火力上升,319,1,101,1,99999,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
399504,命中上升,命中上升,319,1,103,1,99999,0,0,1,0,0,0,200,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0
445301,铁处女特效触发,,957,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
445401,电锯特效触发,,958,1,500,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
447601,冷却缩减特效,,971,1,500,1,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342601,0,0,,,,,0,0,0,0,0,0,0,0
447901,拍照特效,FARA,975,1,500,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342901,0,1,,,,,0,0,0,0,0,0,0,0
447902,拍照返还特效,fara,977,99,500,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342902,0,1,,,,,0,0,0,0,0,0,0,0
447903,拍照目标特效,fara,977,99,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342903,0,1,,,,,0,0,0,0,0,0,0,0
451001,1级普攻,,993,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344401,0,0,,,,,0,0,0,0,0,0,0,0
451002,2级普攻,,994,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344402,0,0,,,,,0,0,0,0,0,0,0,0
451003,3级普攻,,995,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344403,0,0,,,,,0,0,0,0,0,0,0,0
451004,4级普攻,,996,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344404,0,0,,,,,0,0,0,0,0,0,0,0
451005,5级普攻,,997,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,344405,0,0,,,,,0,0,0,0,0,0,0,0
500005,机枪换弹一次,,500,99,455,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
500006,霰弹换弹一次,,400,99,455,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
500007,机枪换弹一次_self,,500,99,456,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
500008,霰弹换弹一次_self,,400,99,456,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
500009,机枪换弹一次_瞬发,,500,1,457,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
500010,霰弹换弹一次_瞬发,,400,1,457,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710101,****,,321,1,402,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,1000003768,0,0
710102,****,,322,20,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710201,****,,323,99,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710202,****,火力下降,323,1,201,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0
710203,****,护甲上升,323,5,108,1,*101,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,,,,,0,0,0,0,0,0,0,0
710301,步枪手命中下降,命中下降,324,1,203,1,90,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,207,0,1,,,,,0,0,0,0,0,0,0,0
710302,步枪手普攻触发,,324,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710303,步枪手干扰射击触发,,325,2,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710401,电击移速降,移速下降,325,1,205,1,120,0,0,1,0,0,0,0,0,0,0,0,0,70,0,0,5728,0,1,,,,,0,0,0,0,0,0,0,0
710601,****,,101,1,805,1,270,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710602,****,,102,1,805,1,240,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710603,****,,103,1,805,1,210,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710604,****,,104,1,805,1,180,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710605,****,,105,1,805,1,150,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710606,****,,106,1,805,1,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710607,****,,107,1,805,1,90,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710608,****,,108,1,805,1,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710609,****,,109,1,805,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
710801,****,301等同于sg标记,326,1,103,1,99999,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,0,0,1,,HitBuffText,,,0,0,0,0,0,0,0,0
710802,****,,326,1,104,1,99999,0,0,1,0,0,0,0,*203,0,0,0,0,0,0,0,0,0,1,,RateBuffText,,,0,0,0,0,0,0,0,0
710803,****,穿甲加法,326,1,811,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,,,,0,0,0,0,0,0,0,0
710804,****,,326,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
710805,****,火力上升,326,1,101,1,99999,0,0,1,0,*204,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
710806,****,,326,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
711001,****,,327,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
711002,****,,428,1,500,1,*201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
711003,****,,429,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
711401,****,闪避上升,332,1,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0
711402,****,护甲上升,332,1,108,1,*101,0,0,1,*201,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0
711501,****,,333,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
711601,禁足,,332,1,205,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0
711701,叛变特工炸弹,,333,1,500,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5724,0,0,,,,,0,0,0,0,0,0,0,0
711801,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902006,0,0,0
711802,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,903006,0,0,0
711803,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,904006,0,0,0
711804,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,905006,0,0,0
711805,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,906006,0,0,0
711806,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,907006,0,0,0
711807,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,908006,0,0,0
711808,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,909006,0,0,0
711809,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,910006,0,0,0
711901,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902007,0,0,0
711902,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,903007,0,0,0
711903,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,904007,0,0,0
711904,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,905007,0,0,0
711905,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,906007,0,0,0
711906,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,907007,0,0,0
711907,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,908007,0,0,0
711908,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,909007,0,0,0
711909,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,910007,0,0,0
712001,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902008,0,0,0
712002,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,903008,0,0,0
712003,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,904008,0,0,0
712004,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,905008,0,0,0
712005,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,906008,0,0,0
712006,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,907008,0,0,0
712007,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,908008,0,0,0
712008,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,909008,0,0,0
712009,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,910008,0,0,0
712101,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902009,0,0,0
712102,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,903009,0,0,0
712103,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,904009,0,0,0
712104,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,905009,0,0,0
712105,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,906009,0,0,0
712106,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,907009,0,0,0
712107,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,908009,0,0,0
712108,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,909009,0,0,0
712109,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,910009,0,0,0
712201,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902028,0,0,0
712202,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,903028,0,0,0
712203,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,904028,0,0,0
712204,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,905028,0,0,0
712205,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,906028,0,0,0
712206,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,907028,0,0,0
712207,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,908028,0,0,0
712208,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,909028,0,0,0
712209,同排召唤掩体,,305,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,910028,0,0,0
712301,彩蛋自机标记,,201,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712302,彩蛋敌方标记,,202,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712303,彩蛋受击,,301,1,500,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,977601,0,0,,,,,0,0,0,0,0,0,0,0
712304,彩蛋受击2,,302,1,500,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,977602,0,0,,,,,0,0,0,0,0,0,0,0
712401,初始移速,,370,1,805,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712402,技能移速,,371,1,805,1,150,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,9776,0,0,,,,,0,0,0,0,0,0,0,0
712501,特工踩中反馈,,104,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712502,特工引导自爆,,105,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712503,3技能子弹,,106,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712504,敌方技能时间轴,,107,8,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712505,特工子弹维持,,108,1,500,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712506,特工在掩体内,,109,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlueFlash,,,,0,0,0,0,0,0,0,0
712507,胜利判维持,,110,1,500,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712508,射击技能触发,,111,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712509,彩蛋boss大EX触发,,112,2,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712510,彩蛋地雷触发1,,113,1,500,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712511,彩蛋地雷触发2,,114,1,500,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712512,彩蛋反应触发1,,115,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712513,彩蛋反应触发2,,116,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
712514,自爆触发2,,117,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
713201,416wudi,无敌,121,1,120,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
713601,法官射速下降,射速下降,421,1,204,1,12,0,0,1,0,0,0,0,*203,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0
713602,法官易伤,,421,1,110,1,12,0,0,1,0,0,0,0,0,0,0,*204,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
713801,法官技能1_倍率,,422,40,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
713901,法官技能2护甲算子,,426,20,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
714001,法官技能2命中算子,,428,99,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
714101,法官技能2火力算子,,430,99,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
714201,法官命中,命中上升,430,1,803,1,6,0,0,1,0,0,0,*202,0,0,0,0,0,0,0,0,203,0,1,YellowFlash,,104,,0,0,0,0,0,0,0,0
714202,法官火力,火力上升,430,1,101,1,6,0,0,1,0,*203,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,,104,,0,0,0,0,0,0,0,0
714301,法官盾维持,,435,1,500,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
714501,护甲上升,护甲上升,432,1,108,1,*101,0,0,1,*202,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0
714502,闪避上升,闪避上升,432,1,102,1,*101,0,0,1,0,0,*203,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0
714601,痛击者2技能倍率,,433,40,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715001,暴击率加法,,117,1,806,1,60,0,0,1,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715101,加命中标记,,505,1,500,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"2,4",,0,0,0,0,902146,0,0,0
715102,减自己命中标记,,506,3,500,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715103,命中下降,命中下降,506,1,203,1,*101,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0
715104,加命中特效,,509,1,500,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,978001,0,0,,,"2,4",,0,0,0,0,0,0,0,0
715105,减命中特效,,510,1,500,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,978002,0,0,,,,,0,0,0,0,0,0,0,0
715301,技能可触发,,120,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715302,技能可触发,,121,1,500,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715303,技能赋予,,122,1,500,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902136,0,0,0
715401,火力上升,火力上升,122,5,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0
715402,闪避上升,闪避上升,122,5,102,1,*101,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,YellowFlash,DodgeBuffText,,,0,0,0,0,0,0,0,0
715501,SUB技能,,600,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,902139,0,0,0
715502,签到枪技能时间,,507,99,500,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715503,签到枪技能sz,,508,99,500,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715504,签到枪技能标记,,509,1,500,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,578203,0,0,,,,,0,0,0,0,0,0,0,0
715601,二技能动作,,504,1,500,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715801,PP编制检测,,211,5,500,1,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715901,敌方存在的反馈,,213,1,500,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
715902,敌方存在的反馈,,214,1,500,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
716301,棒球技能触发,,315,1,500,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
716302,棒球技能触发,,614,1,500,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
716501,代理人EX触发,,217,1,400,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
716601,SA易伤,,218,4,110,1,*101,0,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
716602,绑显示,,218,1,400,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,579102,0,0,,,,,0,0,0,0,0,0,0,0
