id,reward_gun_pool,equip_s_probability,draw_event_s_id,enemy_leader,if_stay,correction_belong,correction_turn,limit_guns,limit_equips,ai,ai_content,enemy_type_display,use_building,use_building_skill,team_confrontfun_pic,team_confrontfun_des,effect_ext,targettrain_cancollect,fight_type,type_coef
6430102,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
6430103,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
6430104,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,0,,,,,102,1,,,,,,0,1,0,
6430105,,,0,900238,0,,,,,102,2,1,,,,,4900,1,0,
6430201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
6430202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
6430203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
6430204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13207,0,,,,,102,1,,,,,,0,1,0,
6430205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13209,0,,,,,102,1,,,,,,0,1,0,
6430206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,362,900236,0,,,273,,101,"62267,62268,62264,62265,62266,62267",,,,,,0,1,0,
6430301,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,364,900239,1,,,274,,0,,,,,,,0,1,0,
6430302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13210,1,,,,,0,,,,,,,0,1,0,
6430303,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13208,0,,,,,101,"62367,62364,62393,62365,62367",,,,,,0,1,0,
6430304,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13209,0,,,,,101,"62358,62363,62362,62361,62360,62359,62358",,,,,,0,1,0,
6430305,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13209,0,,,,,101,"62376,62377,62375,62374,62376",,,,,,0,1,0,
6430306,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13209,0,,,,,101,"62392,62390,62368,62370,62371,62372,62382,62392",,,,,,0,1,0,
6430307,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13210,0,,,,,101,"62379,62372,62382,62383,62391,62380,62379",,,,,,0,1,0,
6430308,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13210,1,,,,,0,,,,,,,0,1,0,
6430401,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,289,26,1,69",,364,900237,1,,,289,,0,,,,,,,0,1,0,
6430402,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13201,1,,,,,0,,,,,,,0,1,0,
6430403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6430404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6430405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6430410,,,0,13203,0,,,,,101,"62299,62289,62288,62289,62299",,,,,,0,1,0,
6430411,,,0,13203,0,,,,,102,5,,,,,,0,1,0,
6430412,,,0,13203,0,,,,,101,"62298,62297,62295,62291,62298",,,,,,0,1,0,
6430413,,,0,13203,0,,,,,101,"62304,62294,62296,62306,62307,62303,62304",,,,,,0,1,0,
6430414,,,0,13203,0,,,,,102,2,,,,,,0,1,0,
6430501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,366,900234,0,,,224,,103,,,,,,,0,1,0,
6430502,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,366,900235,1,,,224,,0,,,,,,,0,1,0,
6430503,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13201,0,,,,,0,,,,,,,0,1,0,
6430504,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13201,0,,,,,0,,,,,,,0,1,0,
6430505,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13203,0,,,,,0,,,,,,,0,1,0,
6430506,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,13202,0,,,,,0,,,,,,,0,1,0,
6430601,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,275,101,78",,344,13204,1,,,275,,0,,,,,,,0,1,0,
6430602,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13204,1,,,,,0,,,,,,,0,1,0,
6430701,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,344,13207,1,,,273,,0,,,,,,,0,1,0,
6430702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,273,60,100,75",,344,13207,1,,,273,,0,,,,,,,0,1,0,
6430703,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13208,1,,,,,0,,,,,,,0,1,0,
6430704,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13208,1,,,,,0,,,,,,,0,1,0,
6430801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13210,1,,,274,,0,,,,,,,0,1,0,
6430802,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13210,1,,,274,,0,,,,,,,0,1,0,
6430803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,274,150,99,1",,346,13208,1,,,274,,0,,,,,,,0,1,0,
6430804,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13209,1,,,,,0,,,,,,,0,1,0,
6430805,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13209,1,,,,,0,,,,,,,0,1,0,
6430901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,289,26,1,69",,346,13201,1,,,289,,0,,,,,,,0,1,0,
6430902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,289,26,1,69",,346,13201,1,,,289,,0,,,,,,,0,1,0,
6430903,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6430904,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6431001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,0,900234,1,,,224,,0,,,,,spe_tip,目标身上似乎还有什么宝贝…,0,1,0,
6431002,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,0,900235,1,,,224,,0,,,,,spe_tip,目标身上似乎还有什么宝贝…,0,1,0,
6431003,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,0",,348,13201,1,,,224,,0,,,,,,,0,1,0,
6431004,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,0",,348,13201,1,,,224,,0,,,,,,,0,1,0,
6431005,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13203,1,,,,,0,,,,,,,0,1,0,
6431006,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,13202,1,,,,,0,,,,,,,0,1,0,
6431007,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,0,900234,1,,,224,,0,,,,,,,0,1,0,
6431008,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,0,900235,1,,,224,,0,,,,,,,0,1,0,
6431101,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,348,990037,1,,,224,,0,,,,,,,0,1,0,
6431201,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,224,66,69,42",,348,990038,1,,,224,,0,,,,,,,0,1,0,
6440001,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,321,322,327,151,334,36,1,103",,395,10079,1,,,"151,334,321,322,327",,0,,,,,,,0,1,0,
6440101,,,0,900253,0,,,,,101,"62560,62559",1,,,,,0,1,0,
6440102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10043,0,,,0,,0,,,,,,,0,1,0,
6440103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10036,0,,,0,,0,,,,,,,0,1,0,
6440104,,,0,10040,0,,,,,103,,,,,,,0,1,0,
6440105,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10080,0,,,0,,101,"62552,62551,62554,62553,62552",,,,,,0,1,0,
6440106,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,0",,394,10080,0,,,"225,309,314,320",,101,"62557,62556,62555,62558,62557",,,,,,0,1,0,
6440201,,,0,10080,0,,,,,102,3,1,,,,,640921,1,0,
6440202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,69,150,66",,395,10079,0,,,"296,309,314,320",,101,"62631,62645,62644,62632,62631",1,,,,,0,1,0,
6440203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,69,150,66",,395,10079,0,,,"296,309,314,320",,101,"62653,62649,62650,62651,62652,62653",1,,,,,0,1,0,
6440204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,0",,395,10079,0,,,"296,309,314,320",,101,"62633,62643,62661,62633",1,,,,,0,1,0,
6440205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10035,0,,,0,,102,1,,,,,,0,1,0,
6440206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10041,0,,,0,,102,2,,,,,,0,1,0,
6440207,,,0,10043,0,,,,,0,,,,,,,0,1,0,
6440301,,,0,900254,0,,,,,101,"62738,62739,62740,62731",1,,,,,0,1,0,
6440302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,252,332,0",,394,10079,0,,,"252,332,321,322,327",,103,,,,,,,0,1,0,
6440303,,,0,10035,0,,,,,103,,,,,,,0,1,0,
6440304,,,0,10043,0,,,,,103,,,,,,,0,1,0,
6440305,,,0,11033,1,,,,,103,,,,,,,0,1,0,
6440306,,,0,10040,0,,,,,103,,,,,,,0,1,0,
6440401,,,0,10038,0,,,,,103,,,,,,,0,1,0,
6440402,,,0,10038,0,,,,,103,,,,,,,0,1,0,
6440403,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10040,0,,,0,,103,,,,,,,0,1,0,
6440404,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,166,0",,395,10036,0,,,"166,321,322,327",,103,,,,,,,0,1,0,
6440405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10034,0,,,0,,103,,,,,,,0,1,0,
6440406,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10036,0,,,0,,103,,,,,,,0,1,0,
6440501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,315,75,23,42",,395,10078,0,,,"315,309,314,320",,102,4,,,,,,0,1,0,
6440502,,,0,10078,0,,,,,102,4,,,,,,0,1,0,
6440503,,,0,10066,1,,,,,0,,,,,,,0,1,0,
6440504,,,0,10034,0,,,,,0,,,,,,,0,1,0,
6440505,,,0,10036,0,,,,,0,,,,,,,0,1,0,
6440506,,,0,10077,0,,,,,102,3,,,,,,0,1,0,
6440601,,,0,10076,0,,,,,102,1,,,,,,0,1,0,
6440602,,,0,10035,0,,,,,102,1,,,,,,0,1,0,
6440701,,,0,900262,0,,,,,0,,1,,,,,1999999,1,0,
6440702,,,0,10080,0,,,,,101,"63325,63298,63326,63321,63325",1,,,,,0,1,0,
6440703,,,0,10080,0,,,,,101,"63320,63319,63302,63304,63320",1,,,,,0,1,0,
6440704,,,0,10081,0,,,,,0,,,,,,,0,1,0,
6440705,,,0,10081,0,,,,,0,,,,,,,0,1,0,
6440706,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,101,85,99",,395,10035,0,,,"151,309,314,320",,0,,,,,,,0,1,0,
6440707,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,0,,,0,,0,,,,,,,0,1,0,
6440708,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10081,0,,,0,,0,,,,,,,0,1,0,
6440801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,168,72,88",,395,900265,0,,,"334,321,322,327",,0,,,,,,,0,1,0,
6440802,,,0,900264,0,,,,,102,10,1,,,,,0,1,0,
6440803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,0",,395,10079,0,,,"334,321,322,327",,0,,,,,,,0,1,0,
6440804,,,0,12072,0,,,,,0,,,,,,,0,1,0,
6440805,,,0,12072,0,,,,,0,,,,,,,0,1,0,
6440806,,,0,12071,0,,,,,0,,,,,,,0,1,0,
6440807,,,0,10042,0,,,,,102,4,1,,,,,0,1,0,
6440901,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,315,253,75,150,26",,395,10036,1,,,"315,253,309,314,320",,0,,,,,,,0,1,0,
6441001,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,151,334,36,1,103",,395,10077,1,,,"151,334,321,322,327",,0,,,,,,,0,1,0,
6441002,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10079,1,,,0,,0,,,,,,,0,1,0,
6441101,,,0,900258,0,,,,,101,"62525,62521,62524,62521,62525",1,,,,,0,1,0,
6441102,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10076,0,,,0,,0,,,,,,,0,1,0,
6441103,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10079,0,,,0,,0,,,,,,,0,1,0,
6441104,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10048,0,,,0,,102,2,,,,,,0,1,0,
6441105,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,118,60,26",,396,10080,0,,,"225,309,314,320",,101,"62507,62475,62480,62484,62477,62486,62487,62509,62507",1,,,,,0,1,0,
6441106,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,118,60,26",,396,10080,0,,,"225,309,314,320",,101,"62508,62476,62481,62493,62500,62501,62498,62510,62508",1,,,,,0,1,0,
6441107,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,118,60,26",,396,10080,0,,,"225,309,314,320",,101,"62518,62519,62520,62511,62512,62513,62518",1,,,,,0,1,0,
6441108,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,225,118,60,26",,396,10080,0,,,"225,309,314,320",,101,"62518,62517,62516,62515,62514,62513,62518",1,,,,,0,1,0,
6441109,,,0,10079,0,,,,,102,1,1,,,,,0,1,0,
6441110,,,0,10079,0,,,,,102,2,,,,,,0,1,0,
6441111,,,0,10081,0,,,,,101,"62507,62475,62480,62484,62477,62486,62487,62509,62507",,,,,,0,1,0,
6441112,,,0,10081,0,,,,,101,"62508,62476,62481,62493,62500,62501,62498,62510,62508",,,,,,0,1,0,
6441113,,,0,10079,0,,,,,103,,,,,,,0,1,0,
6441114,,,0,10081,0,,,,,102,3,,,,,,0,1,0,
6441115,,,0,10042,0,,,,,102,99,1,,,,,0,1,0,
6441201,,,0,10079,0,,,,,102,5,1,,,,,640921,1,0,
6441202,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,0",,397,10076,0,,,"296,309,314,320",,101,"62625,62609,62608,62625",,,,,,0,1,0,
6441203,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10048,0,,,0,,101,"62605,62600,62607,62605",,,,,,0,1,0,
6441204,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10076,0,,,0,,101,"62604,62605,62626,62606,62604",,,,,,0,1,0,
6441205,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10048,0,,,0,,101,"62591,62592,62571",,,,,,0,1,0,
6441206,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10076,0,,,0,,101,"62589,62626,62607,62572,62589",,,,,,0,1,0,
6441207,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10048,0,,,0,,101,"62666,62570,62569,62666",,,,,,0,1,0,
6441208,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,0",,0,10079,0,,,0,,102,2,,,,,,0,1,0,
6441209,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,0",,397,10079,0,,,"296,309,314,320",,102,2,,,,,,0,1,0,
6441210,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,0",,397,10079,0,,,"296,309,314,320",,101,"62602,62598,62620",,,,,,0,1,0,
6441211,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,296,0",,397,10079,0,,,"296,309,314,320",,101,"62624,62619,62599",,,,,,0,1,0,
6441212,,,0,10079,0,,,,,101,"62599,62603,62601",,,,,,0,1,0,
6441213,,,0,10079,0,,,,,101,"62622,62557,62577",1,6440018,6440043,,,0,1,0,
6441301,,,0,900261,0,,,,,101,"62725,62688,62694,62673,62680",1,,,,,0,1,0,
6441302,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,252,332,36,1,103",,396,10048,0,,,"252,332,321,322,327",,103,,,,,,,0,1,0,
6441303,,,0,10079,0,,,,,103,,,,,,,0,1,0,
6441304,,,0,10081,0,,,,,103,,,,,,,0,1,0,
6441305,,,0,11032,1,,,,,103,,,,,,,0,1,0,
6441306,,,0,10079,0,,,,,103,,,,,,,0,1,0,
6441307,,,0,10048,0,,,,,103,,,,,,,0,1,0,
6441308,,,0,10040,0,,,,,103,,,,,,,0,1,0,
6441309,,,0,10080,0,,,,,103,,,,,,,0,1,0,
6441310,,,0,10079,0,,,,,103,,,,,,,0,1,0,
6441311,,,0,10081,0,,,,,103,,,,,,,0,1,0,
6441312,,,0,10048,0,,,,,101,"62688,62693,62692,62667",,,,,,0,1,0,
6441313,,,0,10079,0,,,,,101,"62702,62727,62698,62701,62671",,,,,,0,1,0,
6441401,,,0,10038,0,,,,,103,,,,,,,0,1,0,
6441402,,,0,10038,0,,,,,103,,,,,,,0,1,0,
6441403,,,0,10048,0,,,,,103,,,,,,,0,1,0,
6441404,,,0,10079,0,,,,,103,,,,,,,0,1,0,
6441405,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,166,0",,397,10079,0,,,"166,321,322,327",,103,,,,,,,0,1,0,
6441406,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10048,0,,,0,,103,,,,,,,0,1,0,
6441407,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10076,0,,,0,,103,,,,,,,0,1,0,
6441408,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,0",,0,10076,0,,,0,,103,,,,,,,0,1,0,
6441501,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,315,75,23,42",,397,10080,0,,,"315,309,314,320",,102,4,,,,,,0,1,0,
6441502,,,0,10076,0,,,,,102,4,,,,,,0,1,0,
6441503,,,0,10048,0,,,,,102,4,,,,,,0,1,0,
6441504,,,0,10066,1,,,,,0,,,,,,,0,1,0,
6441505,,,0,10041,0,,,,,0,,,,,,,0,1,0,
6441506,,,0,10078,0,,,,,0,,,,,,,0,1,0,
6441507,,,0,10077,0,,,,,102,3,,,,,,0,1,0,
6441508,,,0,10077,0,,,,,102,3,,,,,,0,1,0,
6441601,,,0,10048,0,,,,,102,1,,,,,,0,1,0,
6441602,,,0,10035,0,,,,,102,1,,,,,,0,1,0,
6441701,,,0,900262,0,,,,,0,,1,,,,,1999999,1,0,
6441702,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,101,85,99",,397,10080,0,,,"151,309,314,320",,101,"63275,63279,63280,63334,63275",1,,,,,0,1,0,
6441703,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,101,85,99",,397,10080,0,,,"151,309,314,320",,101,"63273,63338,63345,63344,63339,63274,63273",1,,,,,0,1,0,
6441704,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,309,314,320,151,101,85,99",,397,10048,0,,,"151,309,314,320",,101,"63335,63261,63262,63263,63335",1,,,,,0,1,0,
6441705,,,0,10081,0,,,,,0,,,,,,,0,1,0,
6441706,,,0,10081,0,,,,,0,,,,,,,0,1,0,
6441707,,,0,10077,0,,,,,0,,,,,,,0,1,0,
6441708,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10078,0,,,0,,0,,,,,,,0,1,0,
6441709,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10078,0,,,0,,0,,,,,,,0,1,0,
6441710,"5,10,91,141,21,25,33,93,94,40,47,52,68,74,133,82,110,6,11,13,3,22,29,34,44,61,105,80,89,0",,0,10078,0,,,0,,0,,,,,,,0,1,0,
6441711,,,0,900272,0,,,,,0,,,,,,,0,0,0,
6441801,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,168,72,88",,397,900263,0,,,"334,321,322,327",,0,,,,,,,0,1,0,
6441802,,,0,900264,0,,,,,102,10,1,,,,,0,1,0,
6441803,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,321,322,327,334,0",,397,10048,0,,,"334,321,322,327",,0,,,,,,,0,1,0,
6441804,,,0,12068,0,,,,,0,,,,,,,0,1,0,
6441805,,,0,12071,0,,,,,0,,,,,,,0,1,0,
6441806,,,0,12072,0,,,,,0,,,,,,,0,1,0,
6441807,,,0,12071,0,,,,,0,,,,,,,0,1,0,
6441808,,,0,12067,0,,,,,0,,,,,,,0,1,0,
6441809,,,0,10042,0,,,,,102,4,1,,,,,0,1,0,
6441901,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,309,314,320,315,253,75,150,26",,395,10048,1,,,"315,253,309,314,320",,0,,,,,,,0,1,0,
6441902,"2,9,90,139,17,24,31,92,94,41,51,63,71,107,81,87,111,3,8,12,14,18,27,32,37,58,70,77,86,0",,0,10076,1,,,0,,0,,,,,,,0,1,0,
