id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code
9300003,【标记】【1回合】通用标记,,,9300003,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300003,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300004,【标记】【1回合】通用标记,,,9300004,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300004,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300005,【标记】【1回合】通用标记,,,9300005,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300005,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300006,【标记】【1回合】通用标记,,,9300006,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300006,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300007,【标记】【1回合】通用标记,,,9300007,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300007,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300008,【标记】【1回合】通用标记,,,9300008,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300008,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300009,【标记】【1回合】通用标记,,,9300009,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300009,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300010,【标记】【1回合】通用标记,,,9300010,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300010,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300011,【标记】【1回合】通用标记,,,9300011,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300011,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300012,【标记】【1回合】通用标记,,,9300012,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300012,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9321220,【标记】堵路生效标记,,,9321220,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9321220,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,900002,0,0,0,"0,1",0,3,
9321601,【标记】堵路生效标记,,,9321601,1,2,9321602,0,0,-1,0,-1,"0,1,2,3",1,0,0,9321601,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,900002,0,0,0,"0,1",0,3,
9321602,【标记】堵路失效标记,,,9321602,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9321601,0;0,0-0;0-0,0,"0,0,9321603","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9321603,【标记】堵路失效标记,,,9321603,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9321602,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9322301,,,,9322301,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9322301,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000084,0,0,0,0,0,0,
9322505,,,,9322505,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9322505,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000084,0,0,0,0,0,0,
9332101,【标记】电站标记,,,9332101,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332102,【标记】电站生效标记,,,9332102,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332102,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332103,【标记】电站过载标记,,,9332103,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332103,0;0,0-0;0-0,0,"0,0,0","0,0,9332102",-1,0,0,0,0,0,0,0,"0,1",0,0,
9332104,【标记】EMP标记,,,9332104,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332104,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332105,【标记】EMP启动,,,9332105,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,2,0,9332105,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
9332106,【标记】起爆装置标记,,,9332106,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332106,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332107,【标记】废弃建筑标记,,,9332107,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332107,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,RuinedBuilding_city:0
9332108,【标记】废墟标记,,,9332108,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332108,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332109,【标记】废墟生效,,,9332109,1,99,9332111,0,0,-1,1,-1,"0,1,2,3",2,0,0,9332109,0;3,0-0;0-1,0,"0,1000050,0","0,0,0",0,0,1000017,0,0,0,0,0,1,0,4,
9332110,【标记】废弃建筑减伤,,,9332110,1,99,0,0,1000002,-1,0,-1,"0,1,2,3",1,0,2,9332110,2;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332111,【标记】废墟引爆点,,,9332111,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332111,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332112,【标记】大楼倒塌(建筑伤害),,,9332112,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332112,0;0,0-0;0-0,0,"0,1000049,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332113,【标记】大楼倒塌(友方伤害),,,9332113,1,0,0,0,0,-1,0,"1,3,7,8,201","0,1,2,3",1,0,0,9332113,0;0,0-0;0-0,0,"0,1000051,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332114,【标记】大楼倒塌(敌方伤害),,,9332114,1,0,0,0,0,-1,0,"4,5,6","0,1,2,3",1,0,0,9332114,0;0,0-0;0-0,0,"0,1000052,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9332115,【标记】电站过载特效,,,9332115,1,2,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332115,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,1000018,0,0,0,1,0,0,
9332116,【标记】起爆装置可用标记,,,9332116,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9332116,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333000,【标记】控制台标记,,,9333000,1,99,0,0,0,-1,0,-1,"0,1,2,3",2,0,0,9333000,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333001,【标记】控制台生效标记,,,9333001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333010,【标记】歌利亚标记,,,9333010,1,99,0,0,0,-1,0,-1,"0,1,2,3",2,0,0,9333010,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333011,【标记】歌利亚生效标记,,,9333011,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333011,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333012,【标记】歌利亚爆炸,,,9333012,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333012,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,1000017,0,0,0,0,0,1,0,0,
9333200,【标记】控制台1标记,,,9333200,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333200,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333201,【标记】控制台1生效标记,,,9333201,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333201,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333210,【标记】控制台2标记,,,9333210,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333210,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333211,【标记】控制台2生效标记,,,9333211,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333211,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333220,【标记】防御门1标记,,,9333220,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333220,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333221,【标记】防御门1生效标记,,,9333221,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333221,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333230,【标记】防御门2标记,,,9333230,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333230,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333231,【标记】防御门2生效标记,,,9333231,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333231,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333240,【标记】防御门3标记,,,9333240,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333240,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333241,【标记】防御门3生效标记,,,9333241,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333241,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333250,【标记】禁止通行,,,9333250,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333250,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,3,
9333601,【标记】列车炮1,,,9333601,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333601,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333602,【标记】列车炮2,,,9333602,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333602,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333603,【标记】列车炮3,,,9333603,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333603,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9333604,【标记】控制台,,,9333604,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9333604,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9334950,【标记】预置点,,,9334950,3,1,9334951,0,0,1,2,-1,"0,1,2,3",1,0,0,9334950,0;3,0-0;0-1,1,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9334951,【标记】2887,,,9334951,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9334951,0;0,0-0;0-0,0,"0,9334951,0","0,0,0",0,0,1000017,0,0,0,0,0,1,0,0,
9335201,【标记】防御门生效预设,,,9335201,1,99,0,0,0,1,0,-1,"0,1,2,3",1,0,0,1010101,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9335302,【标记】炸怪标记,,,9335302,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9335302,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9337201,【标记】污染源初始周围1格,,,9337201,1,2,9337202,0,0,-1,0,-1,"0,1,2,3",1,1,0,9337201,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,900003,0,0,0,"0,1",0,0,
9337202,【标记】【第2回合】污染源扩散2格,,,9337202,1,3,9337203,0,0,-1,0,-1,"0,1,2,3",1,2,0,9337202,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,900003,0,0,0,"0,1",0,0,
9337203,【标记】【第3回合】污染源扩散1格,,,9337203,1,5,9337204,0,0,-1,0,-1,"0,1,2,3",1,3,0,9337203,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,900003,0,0,0,"0,1",0,0,
9337204,【标记】【第5回合】污染源扩散1格,,,9337204,1,9,0,0,0,-1,0,-1,"0,1,2,3",1,4,0,9337204,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,900003,0,0,0,"0,1",0,0,
9337205,【标记】【第7回合】污染源扩散1格,,,9337205,1,9,0,0,0,-1,0,-1,"0,1,2,3",1,5,0,9337205,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,900003,0,0,0,"0,1",0,0,
9337206,【标记】污染源伤害【回合开始】,,,9337206,1,1,0,0,0,"1,3,201",0,"1,3,7,8,201","0,1,2,3",1,0,0,9337206,0;0,0-0;0-0,0,"0,900003,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9337207,【标记】污染源伤害【回合开始】,,,9337207,1,1,0,0,0,7,0,7,"0,1,2,3",1,0,0,9337207,0;0,0-0;0-0,0,"0,9337202,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361201,【标记】炮台冷却2回合,,,9361203,1,2,9361202,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361201,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361202,,,,9361202,1,2,9361203,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361202,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361203,,,,9361201,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361201,1;0,1-1;0-0,0,"0,0,1060101","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361204,【标记】炮台冷却2回合,,,9361206,1,2,9361205,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361204,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361205,,,,9361205,1,2,9361206,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361205,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361206,,,,9361204,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361204,1;0,1-1;0-0,0,"0,0,1060201","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361401,【标记】预置炸弹(对设施),,,9361401,1,2,9361402,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361401,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,2,0,0,0,"0,1",0,0,
9361402,【标记】覆盖预置,,,9361402,"1,3","1,1",0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361401,0;0,0-0;0-0,0,"0,0,9361403","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9361403,【标记】激活设施,,,9361403,"1,3","1,1",0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361403,1;0,1-1;0-0,0,"0,0,1000001","0,0,0",0,0,1000015,0,0,0,0,0,"0,1",0,0,
9361701,控制台A1标记,,9361701,9361701,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361701,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361702,控制台A2标记,,9361702,9361702,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361702,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361703,控制台A3标记,,9361703,9361703,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361703,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361704,控制台B1标记,,9361704,9361704,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361704,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361705,控制台B2标记,,9361705,9361705,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361705,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361706,控制台B3标记,,9361706,9361706,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361706,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361707,控制台AX标记,,9361707,9361707,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361707,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361708,控制台BX标记,,9361708,9361708,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361708,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361711,防御门A1标记,,9361711,9361711,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361711,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361712,防御门A2标记,,9361712,9361712,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361712,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361713,防御门A3标记,,9361713,9361713,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361713,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361714,防御门AX标记,,9361714,9361714,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361714,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361715,防御门B1标记,,9361715,9361715,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361715,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361716,防御门B2标记,,9361716,9361716,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361716,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361717,防御门B3标记,,9361717,9361717,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361717,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361718,防御门BX标记,,9361718,9361718,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361718,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361719,防御门X1标记,,9361719,9361719,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361719,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361720,防御门X2标记,,9361720,9361720,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361720,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361721,防御门X3标记,,9361721,9361721,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361721,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361722,防御门X4标记,,9361722,9361722,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361722,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361731,防御门A1生效标记,,9361731,9361731,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361731,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361732,防御门A2生效标记,,9361732,9361732,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361732,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361733,防御门A3生效标记,,9361733,9361733,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361733,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361734,防御门AX生效标记,,9361734,9361734,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361734,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361735,防御门B1生效标记,,9361735,9361735,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361735,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361736,防御门B2生效标记,,9361736,9361736,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361736,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361737,防御门B3生效标记,,9361737,9361737,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361737,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361738,防御门BX生效标记,,9361738,9361738,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361738,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361739,防御门X1生效标记,,9361739,9361739,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361739,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361740,防御门X2生效标记,,9361740,9361740,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361740,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361741,防御门X3生效标记,,9361741,9361741,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361741,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361742,防御门X4生效标记,,9361742,9361742,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361742,0;0,0-0;0-0,0,"0,1000005,0","0,0,0",0,0,0,0,0,0,0,0,0,0,3,
9361751,防御门A1生效开关标记,,9361751,9361751,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361731,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361752,防御门A2生效开关标记,,9361752,9361752,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361732,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361753,防御门A3生效开关标记,,9361753,9361753,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361733,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361754,防御门AX生效开关标记,,9361754,9361754,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361734,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361755,防御门B1生效开关标记,,9361755,9361755,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361735,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361756,防御门B2生效开关标记,,9361756,9361756,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361736,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361757,防御门B3生效开关标记,,9361757,9361757,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361737,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361758,防御门BX生效开关标记,,9361758,9361758,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361738,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361759,防御门X1生效开关标记,,9361759,9361759,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361739,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361760,防御门X2生效开关标记,,9361760,9361760,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361740,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361761,防御门X3生效开关标记,,9361761,9361761,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361741,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361762,防御门X4生效开关标记,,9361762,9361762,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361742,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361801,EMP球可携带标记,,9361801,9361801,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361801,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361802,EMP球锁定触发器,,9361802,9361802,1,99,9361804,0,0,-1,0,"4,5,6","0,1,2,3",1,0,0,9361802,0;1,0-0;0-1,0,"0,0,9361804","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9361803,禁飞区,,9361803,9361803,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361803,1;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,2,
9361804,EMP球锁定标记,,9361804,9361804,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9361804,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9362001,废弃歌利亚可拾取标记,,9362001,9362001,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9362001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,0,0,0,
9362002,地雷触发器,,9362002,9362002,3,1,0,9362003,0,"4,5,6",0,"4,5,6","0,1,2,3",1,0,0,9362002,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,1,0,2,0,0,0,0,0,0,
