id,name,action_order,action_delay,action_playspeed,creation_order,creation_delay,sound_order,sound_delay,effect_order,effect_delay,effect_duration,stop_time_speed,stop_time_delay,stop_time_duration,move_order,move_delay,summon_order,summon_delay,voice_order,voice_delay,scene_order,scene_play_speed,scene_delay,scene_transition,avg_order,avg_delay,bgm_order,bgm_delay,camera_order,camera_delay,camera_duration
9049,清凉型[召唤],,,,,,,,,,,,,,,,1036,0,,,,,,,,,,,,,
9050,吉祥型,,,,2965,5,,,,,,,,,,,,,,,,,,,,,,,,,
9207,阻断射击,1,39,100,919,40,BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
9210,瞄准射击,1,39,100,19,40,BT_Sniper_skill_0,10,1,1,1,0,1,120,,,,,,,,,,,,,,,,,
9995,战区boss特效,,,,"386,10000,238","0,5,10",,,,,,,,,414,5,,,,,,,,,,,,,,,
9999,UI创生物测试,,,,2320,25,cutin_m4shot_19summer,25,"3(M4A1_OGAS;OGAS SYSTEM;OGAS SYSTEM;M4A1_OGAS),10(M4OGAScutin)","0,25","1,150",,,,,,,,,,,,,,-33-44-1First,27,m_19summer_song,28,reset,0,9999
11201,蟒蛇火力链接,,,,"1201,1202,1214,1215,1216,1217","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11202,蟒蛇闪避链接,,,,"1203,1204,1218,1219,1220,1221","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11203,蟒蛇命中链接,,,,"1205,1206,1222,1223,1224,1225","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11204,蟒蛇射速链接,,,,"1207,1208,1226,1227,1228,1229","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11205,蟒蛇暴击链接,,,,"1209,1210,1230,1231,1232,1233","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11206,蟒蛇护甲链接,,,,"1211,1212,1234,1235,1236,1237","0,0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
11208,蟒蛇射击,1,0,100,1200,0,,,,,,,,,,,,,,,,,,,,,,,,,
11209,蟒蛇判定,,,,1213,0,,,,,,,,,,,,,,,,,,,,,,,,,
13801,铁血自爆,1,0,100,"556,557,555","15,15,15",,,,,,,,,,,,,,,,,,,,,,,,,
36401,铁血m16普通,attack,0,100,"83501,83501,83501,836,836,836","0,3,7,0,3,7",,,,,,,,,,,,,,,,,,,,,,,,,
38601,恐怖机器人,"move,move,move,move,attack,move,move,move,move,attack,move,move,move,move,attack,move,move,attack,attack","0,11,22,33,44,59,70,81,92,103,118,129,140,151,162,177,188,199,210","100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100","36501,36501,36501,238","49,107,167,205",,,,,,,,,"307,308,309,310","0,59,118,177",,,,,,,,,,,,,,,
40001,灰熊新技能,0,-1,100,"3321,3322,3323,3324,3320","0,0,0,0,0",,,1,0,1,,,,,,,,,,,,,,,,,,,,
52691,狗被动召唤2,,,,55451,0,,,,,,,,,,,,,,,,,,,,,,,,,
52692,狗被动召唤3,,,,55452,0,,,,,,,,,,,,,,,,,,,,,,,,,
52693,狗被动召唤4,,,,55453,0,,,,,,,,,,,,,,,,,,,,,,,,,
52694,狗被动召唤5,,,,55454,0,,,,,,,,,,,,,,,,,,,,,,,,,
52695,狗主动召唤1,,,,55455,0,,,,,,,,,,,,,,,,,,,,,,,,,
52696,狗主动召唤2,,,,55456,0,,,,,,,,,,,,,,,,,,,,,,,,,
52697,狗主动召唤3,,,,55457,0,,,,,,,,,,,,,,,,,,,,,,,,,
52698,狗主动召唤4,,,,55458,0,,,,,,,,,,,,,,,,,,,,,,,,,
52699,狗主动召唤5,,,,55459,0,,,,,,,,,,,,,,,,,,,,,,,,,
52901,联动显示,,,,555401,0,,,,,,,,,,,,,,,,,,,,,,,,,
52902,工具人_N,,,,,,,,,,,,,,,,1434,1,,,,,,,,,,,,,
54001,僵尸boss召唤小僵尸1,skill,0,100,"2144,2150,2539,2540","0,4,1,11","BT_zombie_roar,BT_zombie_roar,BT_zombie_roar","0,0,0",,,,,,,,,,,,,,,,,,,,,,,
54101,僵尸boss召唤小僵尸2,skill,0,100,"2144,2150,2541,2542,2543","0,4,1,11,21","BT_zombie_roar,BT_zombie_roar,BT_zombie_roar","0,0,0",,,,,,,,,,,,,,,,,,,,,,,
55150,维尔盾10,,,,58010,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55151,维尔盾1,,,,58011,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55152,维尔盾2,,,,58012,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55153,维尔盾3,,,,58013,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55154,维尔盾4,,,,58014,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55155,维尔盾5,,,,58015,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55156,维尔盾6,,,,58016,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55157,维尔盾7,,,,58017,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55158,维尔盾8,,,,58018,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
55159,维尔盾9,,,,58019,0,,,9,0,30,,,,,,,,,,,,,,,,,,,,
56501,彩蛋关场景载入,,,,5900,0,,,,,,,,,,,,,,,,,,,,,,,,,
84001,加火力召唤物,,,,,,,,,,,,,,,,48001,0,,,,,,,,,,,,,
84002,加boss护盾召唤物,,,,,,,,,,,,,,,,48002,0,,,,,,,,,,,,,
84003,召唤物文本,,,,,,,,,,,,,,,,,,,,,,,,-51-4-1-SpeTip,30,,,,,
120101,巴雷特狙击,1,40,100,19,40,BT_Sniper_skill_0,10,1,0,1,,,,,,,,,,,,,,,,,,,,
132701,ksvk狙击被动,,,,1344,0,,,,,,,,,,,,,,,,,,,,,,,,,
161701,88式被动,1,2,100,"4,21,139","2,2,2",,,,,,,,,,,,,,,,,,,,,,,,,
161702,88式范围,,,,1861,0,,,,,,,,,,,,,,,,,,,,,,,,,
161703,88式被动爆,,,,1862,0,,,,,,,,,,,,,,,,,,,,,,,,,
171501,兵工厂召唤,1,0,100,234401,0,skill_soldfactory_summon,0,,,,,,,,,,,,,,,,,,,,,,,
171502,兵工厂召唤,1,0,100,234402,0,skill_soldfactory_summon,0,,,,,,,,,,,,,,,,,,,,,,,
172101,沙漠之鹰普攻,1,0,100,"235301,21,138","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
198201,柯尔特防卫者,1,0,100,"300701,300801,300801,300801,300801,300801,300801,300801,30","0,0,0,0,0,0,0,0,0",BT_Shot_1,0,,,,,,,,,,,,,,,,,,,,,,,
205701,汉阳造穿透普攻,attack2,0,100,"237602,2412,237601","0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
313002,米诺斯冲2,s,0,100,"3379,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313003,米诺斯冲3,s,0,100,"3380,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313004,米诺斯冲4,s,0,100,"3381,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313005,米诺斯冲5,s,0,100,"3382,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313006,米诺斯冲6,s,0,100,"3383,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313007,米诺斯冲7,s,0,100,"3384,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313008,米诺斯冲8,s,0,100,"3385,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313009,米诺斯冲9,s,0,100,"3386,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
313010,米诺斯冲10,s,0,100,"3387,3414,3415","36,15,39",Minos_Skill,15,,,,,,,"838,839,840,841","15,32,38,56",,,,,,,,,,,,,,,
510002,一起上吧,,,,,,,,,,,,,,,,"1319,1304","45,45",,,,,,,,,,,,,
510003,一起上吧,,,,,,,,,,,,,,,,"1305,1306","45,45",,,,,,,,,,,,,
510004,一起上吧,,,,,,,,,,,,,,,,"1307,1308","45,45",,,,,,,,,,,,,
510005,一起上吧,,,,,,,,,,,,,,,,"1309,1310","45,45",,,,,,,,,,,,,
510006,一起上吧,,,,,,,,,,,,,,,,"1311,1312","45,45",,,,,,,,,,,,,
510007,一起上吧,,,,,,,,,,,,,,,,"1313,1314","45,45",,,,,,,,,,,,,
510008,一起上吧,,,,,,,,,,,,,,,,"1315,1316","45,45",,,,,,,,,,,,,
510009,一起上吧,,,,,,,,,,,,,,,,"1317,1318","45,45",,,,,,,,,,,,,
510010,一起上吧,,,,,,,,,,,,,,,,"1320,1321","45,45",,,,,,,,,,,,,
517401,场地持续限制,1,0,100,5368,0,,,,,,,,,,,,,,,,,,,,,,,,,
517402,场地持续限制,1,0,100,536801,0,,,,,,,,,,,,,,,,,,,,,,,,,
518201,厌世者打击-1,skill4,15,100,"539402,846,847","120,120,0,43",BT_Alarm,53,"3(M16_Boss;厌世者打击;PBHUYRSSITC;M16A1),7(redshine),7(redshine)","41,21,31","1,10,10",0,41,30,,,,,,,,,,,,,,,,,
518202,厌世者打击-3,skill4,15,100,"539403,539404,846,847","120,120,120,0,43",BT_Alarm,53,,,,,,,,,,,,,,,,,,,,,,,
518203,厌世者打击-4,skill4,15,100,"539401,539402,846,847","120,120,120,0,43",BT_Alarm,53,,,,,,,,,,,,,,,,,,,,,,,
523601,猎手大招演出,s1,0,100,,,"ani_lieshou,stop_cutin","40,46","3(Hunter;灭狱血弹;Crimson Bullet of Devastation;Hunter),10(HunterTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
524601,铁血机枪EX普攻,1,0,100,"301,5367,336,5514,5367,336","0,0,2,5,5,8","BT_machine,BT_machine,BT_machine,BT_machine","0,3,6,9",,,,,,,,,,,,,,,,,,,,,,,
525301,侦察范围雷达,1,0,100,551601,0,,,,,,,,,,,,,,,,,,,,,,,,,
525302,侦察范围雷达,1,0,100,551602,0,,,,,,,,,,,,,,,,,,,,,,,,,
525303,侦察范围雷达,1,0,100,551603,0,,,,,,,,,,,,,,,,,,,,,,,,,
525304,侦察范围雷达,1,0,100,551604,0,,,,,,,,,,,,,,,,,,,,,,,,,
525305,侦察范围雷达,1,0,100,551605,0,,,,,,,,,,,,,,,,,,,,,,,,,
525401,立盾-线,,,,551801,0,,,,,,,,,,,,,,,,,,,,,,,,,
526301,强无敌击退,,,,553801,0,,,,,,,,,,,,,,,,,,,,,,,,,
526302,强无敌击退,,,,553802,0,,,,,,,,,,,,,,,,,,,,,,,,,
526303,强无敌击退,,,,553803,0,,,,,,,,,,,,,,,,,,,,,,,,,
526304,强无敌击退,,,,553804,0,,,,,,,,,,,,,,,,,,,,,,,,,
526305,强无敌击退,,,,553805,0,,,,,,,,,,,,,,,,,,,,,,,,,
526306,强无敌击退_非坚守,,,,553806,0,,,,,,,,,,,,,,,,,,,,,,,,,
526307,强无敌击退_非坚守,,,,553807,0,,,,,,,,,,,,,,,,,,,,,,,,,
526308,强无敌击退_非坚守,,,,553808,0,,,,,,,,,,,,,,,,,,,,,,,,,
526309,强无敌击退_非坚守,,,,553809,0,,,,,,,,,,,,,,,,,,,,,,,,,
526310,强无敌击退_非坚守,,,,553810,0,,,,,,,,,,,,,,,,,,,,,,,,,
526901,狼蛛召唤1,,,,554501,0,,,,,,,,,,,,,,,,,,,,,,,,,
526902,狼蛛召唤2,,,,554502,0,,,,,,,,,,,,,,,,,,,,,,,,,
526903,狼蛛召唤3,,,,554503,0,,,,,,,,,,,,,,,,,,,,,,,,,
526904,狼蛛召唤4,,,,554504,0,,,,,,,,,,,,,,,,,,,,,,,,,
526905,狼蛛召唤5,,,,554505,0,,,,,,,,,,,,,,,,,,,,,,,,,
526906,狼蛛被动召唤1,,,,554506,0,,,,,,,,,,,,,,,,,,,,,,,,,
526907,狼蛛被动召唤2,,,,554507,0,,,,,,,,,,,,,,,,,,,,,,,,,
526908,狼蛛被动召唤3,,,,554508,0,,,,,,,,,,,,,,,,,,,,,,,,,
526909,狼蛛被动召唤4,,,,554509,0,,,,,,,,,,,,,,,,,,,,,,,,,
526910,狼蛛被动召唤5,,,,554510,0,,,,,,,,,,,,,,,,,,,,,,,,,
527001,干扰者召唤,"sp1,sp2","0,40","100,100",554601,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527002,干扰者召唤,"sp1,sp2","0,40","100,100",554602,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527003,干扰者召唤,"sp1,sp2","0,40","100,100",554603,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527004,干扰者召唤,"sp1,sp2","0,40","100,100",554604,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527005,干扰者召唤,"sp1,sp2","0,40","100,100",554605,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527006,干扰者召唤,"sp1,sp2","0,40","100,100",554606,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527007,干扰者召唤,"sp1,sp2","0,40","100,100",554607,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527008,干扰者召唤,"sp1,sp2","0,40","100,100",554608,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527009,干扰者召唤,"sp1,sp2","0,40","100,100",554609,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527010,干扰者召唤,"sp1,sp2","0,40","100,100",554610,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
527101,干扰者狗伤害,1,0,100,554701,0,,,,,,,,,,,,,,,,,,,,,,,,,
527102,干扰者狗伤害,1,0,100,554702,0,,,,,,,,,,,,,,,,,,,,,,,,,
527103,干扰者狗伤害,1,0,100,554703,0,,,,,,,,,,,,,,,,,,,,,,,,,
527104,干扰者狗伤害,1,0,100,554704,0,,,,,,,,,,,,,,,,,,,,,,,,,
527105,干扰者狗伤害,1,0,100,554705,0,,,,,,,,,,,,,,,,,,,,,,,,,
527106,干扰者狗伤害,1,0,100,554706,0,,,,,,,,,,,,,,,,,,,,,,,,,
527107,干扰者狗伤害,1,0,100,554707,0,,,,,,,,,,,,,,,,,,,,,,,,,
527108,干扰者狗伤害,1,0,100,554708,0,,,,,,,,,,,,,,,,,,,,,,,,,
527109,干扰者狗伤害,1,0,100,554709,0,,,,,,,,,,,,,,,,,,,,,,,,,
527110,干扰者狗伤害,1,0,100,554710,0,,,,,,,,,,,,,,,,,,,,,,,,,
528202,空投前排2编,,,,,,,,,,,,,,,,"1413,1418","1,2",,,,,,,,,,,,,
528203,空投前排3编,,,,,,,,,,,,,,,,"1414,1419","1,2",,,,,,,,,,,,,
528204,空投前排4编,,,,,,,,,,,,,,,,"1415,1420","1,2",,,,,,,,,,,,,
528205,空投前排5编,,,,,,,,,,,,,,,,"1416,1421","1,2",,,,,,,,,,,,,
528901,干扰者召唤,"sp1,sp2","0,40","100,100",555501,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528902,干扰者召唤,"sp1,sp2","0,40","100,100",555502,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528903,干扰者召唤,"sp1,sp2","0,40","100,100",555503,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528904,干扰者召唤,"sp1,sp2","0,40","100,100",555504,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528905,干扰者召唤,"sp1,sp2","0,40","100,100",555505,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528906,干扰者召唤,"sp1,sp2","0,40","100,100",555506,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528907,干扰者召唤,"sp1,sp2","0,40","100,100",555507,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528908,干扰者召唤,"sp1,sp2","0,40","100,100",555508,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528909,干扰者召唤,"sp1,sp2","0,40","100,100",555509,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
528910,干扰者召唤,"sp1,sp2","0,40","100,100",555510,"41,42,43",ani_ganraozhe,40,"3(Intruder;军势侵扰;Military Raid;Intruder),10(GanraoTest;0;0)","1,41","1,90",0,0,40,,,,,,,,,,,,,,,,,
529101,****,1,0,100,"556001,5561","0,1",BT_Sniper_skill_0,10,,,,,,,,,,,,,,,,,,,,,,,
529102,****,1,0,100,"556002,5561","0,1",BT_Sniper_skill_0,10,,,,,,,,,,,,,,,,,,,,,,,
529103,****,1,0,100,"556003,5561","0,1",BT_Sniper_skill_0,10,,,,,,,,,,,,,,,,,,,,,,,
530701,立盾P-线,,,,559401,0,,,,,,,,,,,,,,,,,,,,,,,,,
531501,梦想家cutin,skill1,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
532201,Cocktail普攻,1,0,100,"301,35","2,2",BT_pistol,0,,,,,,,,,,,,,,,,,,,,,,,
534101,***,,,,565501,0,,,,,,,,,,,,,,,,,,,,,,,,,
534102,***,,,,565502,0,,,,,,,,,,,,,,,,,,,,,,,,,
534103,***,,,,565503,0,,,,,,,,,,,,,,,,,,,,,,,,,
534104,***,,,,565504,0,,,,,,,,,,,,,,,,,,,,,,,,,
534105,***,,,,565505,0,,,,,,,,,,,,,,,,,,,,,,,,,
534106,***,,,,565506,0,,,,,,,,,,,,,,,,,,,,,,,,,
534107,***,,,,565507,0,,,,,,,,,,,,,,,,,,,,,,,,,
534108,***,,,,565508,0,,,,,,,,,,,,,,,,,,,,,,,,,
534109,***,,,,565509,0,,,,,,,,,,,,,,,,,,,,,,,,,
534110,***,,,,565510,0,,,,,,,,,,,,,,,,,,,,,,,,,
534201,***,,,,565601,0,,,,,,,,,,,,,,,,,,,,,,,,,
534202,刘将军切换to普,,,,565602,0,,,,,,,,,,,,,,,,,,,,,,,,,
534203,刘将军切换to自,,,,565603,0,,,,,,,,,,,,,,,,,,,,,,,,,
534204,万圣皮肤特效,,,,5707,0,,,,,,,,,,,,,,,,,,,,,,,,,
536001,沙漠工具人召唤1,,,,,,,,,,,,,,,,1457,0,,,,,,,,,,,,,
536002,沙漠工具人召唤2,,,,,,,,,,,,,,,,1458,0,,,,,,,,,,,,,
536003,沙漠工具人召唤3,,,,,,,,,,,,,,,,1459,0,,,,,,,,,,,,,
536004,沙漠工具人召唤4,,,,,,,,,,,,,,,,1460,0,,,,,,,,,,,,,
536005,沙漠工具人召唤5,,,,,,,,,,,,,,,,1461,0,,,,,,,,,,,,,
536006,沙漠工具人召唤6,,,,,,,,,,,,,,,,1462,0,,,,,,,,,,,,,
536007,沙漠工具人召唤7,,,,,,,,,,,,,,,,1463,0,,,,,,,,,,,,,
536008,沙漠工具人召唤8,,,,,,,,,,,,,,,,1464,0,,,,,,,,,,,,,
536009,沙漠工具人召唤9,,,,,,,,,,,,,,,,1465,0,,,,,,,,,,,,,
536301,炼金远程普攻,1,0,170,"367601,367601","3,4",,,,,,,,,,,,,,,,,,,,,,,,,
537001,安洁拳击2,attack2,0,120,368601,45,skill_dana_n_cast,43,,,,,,,,,,,,,,,,,,,,,,,
537601,梦想家激光4,"skill1,skill2","1,50","100,150","3705,370601,370603","52,56,56","ani_mengxiangjia,stop_cutin","40,49","3(Dreamer;寂灭爆破;Silence-Piercing Blast;Dreamer),10(DreamerTest;0;0)","1,41","1,60",0,0,40,"812,813,814","40,52,111",,,,,,,,,,,,,,,
537602,梦想家激光5,"skill1,skill2","1,50","100,150","3705,370602,370603","52,56,56","ani_mengxiangjia,stop_cutin","40,49","3(Dreamer;寂灭爆破;Silence-Piercing Blast;Dreamer),10(DreamerTest;0;0)","1,41","1,60",0,0,40,"812,813,814","40,52,111",,,,,,,,,,,,,,,
538501,特工V增援,,,,567001,0,,,,,,,,,,,,,,,,,,,,,,,,,
538502,特工V增援,,,,567002,0,,,,,,,,,,,,,,,,,,,,,,,,,
538503,特工V增援,,,,567003,0,,,,,,,,,,,,,,,,,,,,,,,,,
538504,特工V增援,,,,567004,0,,,,,,,,,,,,,,,,,,,,,,,,,
538505,特工V增援,,,,567005,0,,,,,,,,,,,,,,,,,,,,,,,,,
538506,特工V增援,,,,567006,0,,,,,,,,,,,,,,,,,,,,,,,,,
538507,特工V增援,,,,567007,0,,,,,,,,,,,,,,,,,,,,,,,,,
538508,特工V增援,,,,567008,0,,,,,,,,,,,,,,,,,,,,,,,,,
538509,特工V增援,,,,567009,0,,,,,,,,,,,,,,,,,,,,,,,,,
538601,特工V增援_亡语,,,,567401,0,,,,,,,,,,,,,,,,,,,,,,,,,
538602,特工V增援_亡语,,,,567402,0,,,,,,,,,,,,,,,,,,,,,,,,,
538603,特工V增援_亡语,,,,567403,0,,,,,,,,,,,,,,,,,,,,,,,,,
538604,特工V增援_亡语,,,,567404,0,,,,,,,,,,,,,,,,,,,,,,,,,
538605,特工V增援_亡语,,,,567405,0,,,,,,,,,,,,,,,,,,,,,,,,,
538606,特工V增援_亡语,,,,567406,0,,,,,,,,,,,,,,,,,,,,,,,,,
538607,特工V增援_亡语,,,,567407,0,,,,,,,,,,,,,,,,,,,,,,,,,
538608,特工V增援_亡语,,,,567408,0,,,,,,,,,,,,,,,,,,,,,,,,,
538609,特工V增援_亡语,,,,567409,0,,,,,,,,,,,,,,,,,,,,,,,,,
538701,特工V增援_同排,,,,567201,0,,,,,,,,,,,,,,,,,,,,,,,,,
538702,特工V增援_同排,,,,567202,0,,,,,,,,,,,,,,,,,,,,,,,,,
538703,特工V增援_同排,,,,567203,0,,,,,,,,,,,,,,,,,,,,,,,,,
538704,特工V增援_同排,,,,567204,0,,,,,,,,,,,,,,,,,,,,,,,,,
538705,特工V增援_同排,,,,567205,0,,,,,,,,,,,,,,,,,,,,,,,,,
538706,特工V增援_同排,,,,567206,0,,,,,,,,,,,,,,,,,,,,,,,,,
538707,特工V增援_同排,,,,567207,0,,,,,,,,,,,,,,,,,,,,,,,,,
538708,特工V增援_同排,,,,567208,0,,,,,,,,,,,,,,,,,,,,,,,,,
538709,特工V增援_同排,,,,567209,0,,,,,,,,,,,,,,,,,,,,,,,,,
538801,特工V增援_掩护,,,,"574802,574812,574822,574832,574842","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538802,特工V增援_掩护,,,,"574803,574813,574823,574833,574843","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538803,特工V增援_掩护,,,,"574804,574814,574824,574834,574844","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538804,特工V增援_掩护,,,,"574805,574815,574825,574835,574845","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538805,特工V增援_掩护,,,,"574806,574816,574826,574836,574846","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538806,特工V增援_掩护,,,,"574807,574817,574827,574837,574847","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538807,特工V增援_掩护,,,,"574808,574818,574828,574838,574848","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538808,特工V增援_掩护,,,,"574809,574819,574829,574839,574849","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538809,特工V增援_掩护,,,,"574810,574820,574830,574840,574850","0,0,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,
538901,特工V他人召唤,,,,567301,0,,,,,,,,,,,,,,,,,,,,,,,,,
538902,特工V他人召唤,,,,567302,0,,,,,,,,,,,,,,,,,,,,,,,,,
538903,特工V他人召唤,,,,567303,0,,,,,,,,,,,,,,,,,,,,,,,,,
538904,特工V他人召唤,,,,567304,0,,,,,,,,,,,,,,,,,,,,,,,,,
538905,特工V他人召唤,,,,567305,0,,,,,,,,,,,,,,,,,,,,,,,,,
538906,特工V他人召唤,,,,567306,0,,,,,,,,,,,,,,,,,,,,,,,,,
538907,特工V他人召唤,,,,567307,0,,,,,,,,,,,,,,,,,,,,,,,,,
538908,特工V他人召唤,,,,567308,0,,,,,,,,,,,,,,,,,,,,,,,,,
538909,特工V他人召唤,,,,567309,0,,,,,,,,,,,,,,,,,,,,,,,,,
539001,一件套身后单位标记,,,,567501,0,,,,,,,,,,,,,,,,,,,,,,,,,
539002,一件套身后单位标记,,,,567502,0,,,,,,,,,,,,,,,,,,,,,,,,,
539003,一件套身后单位标记,,,,567503,0,,,,,,,,,,,,,,,,,,,,,,,,,
539004,一件套身后单位标记,,,,567504,0,,,,,,,,,,,,,,,,,,,,,,,,,
539101,特工H发射_debuff,sp1,0,100,567701,0,,,,,,,,,,,,,,,,,,,,,,,,,
539102,特工H发射_流血,,,,567702,0,,,,,,,,,,,,,,,,,,,,,,,,,
539201,产生自爆粘弹,,,,567801,0,,,,,,,,,,,,,,,,,,,,,,,,,
539202,产生自爆粘弹,,,,567802,0,,,,,,,,,,,,,,,,,,,,,,,,,
539301,粘弹爆炸_debuff,,,,"567901,5238","0,90",,,,,,,,,,,,,,,,,,,,,,,,,
539302,粘弹爆炸_流血,,,,"567902,5238","0,90",,,,,,,,,,,,,,,,,,,,,,,,,
539303,流血结算,,,,"567803,567804","0,1",,,,,,,,,,,,,,,,,,,,,,,,,
